en_text|pl_text|bielik_translation|mixtral-8x22B_translation|llama3.1_translation|google_translation
They been haulin' lumber along this road for twenty years, and ye think they got lost?|Od dwudziestu lat wożą drewno tą samą drogą i teraz by się zgubili?|"""Wozili drewno po tej drodze przez dwadzieścia lat i myślisz, że się zgubili?""

Aby przetłumaczyć to zdanie bez dodawania jakichkolwiek dodatkowych wyjaśnień:

1. ""They"" - odnosi się do nieokreślonej grupy osób lub podmiotów.
2. ""been haulin'"" – konstrukcja czasownikowa utworzona z czasownika ""to haul"" (ciągnąć, wlec) w trzeciej osobie liczby mnogiej czasu przeszłego ciągłego (Past Perfect Continuous).
3. ""lumber"" – oznacza tu nieprzetworzone drewno rozbite na kłody lub deski.
4. ""along this road"" – ""wzdłuż tej drogi"".
5. ""for twenty years"" – odnosi się do czasu trwania tej czynności.
6. Komentarz i pytanie zawarte na końcu zdania sugerują, że osoba mówiąca uważa, że jeśli ktoś wykonuje jakąś czynność od tak długiego czasu, jest mało prawdopodobne, by się zgubił. Zdanie może być częścią większej konwersacji, w której ktoś zwraca uwagę na fakt, że transportowano dużo drewna tą drogą przez wiele lat, a osoba mówiąca sugeruje, że niemożliwe jest, aby ta działalność utrudniła orientację.

To tłumaczenie oddaje sens i formę oryginalnego tekstu, starając się pozostać możliwie najbardziej dosłowne dla czytelnika zainteresowanego możliwie dokładnym tłumaczeniem, bez dodawania dodatkowych informacji czy prób ulepszenia stylu poprzez bardziej precyzyjny lub formalny język."| Przez dziewiętnaście lat ludzie transportują te drewno po tej drodze, a ty myślisz, że się zgubili?|Oniwożą drewno przez tę drogę od dwudziestu lat i ty myślisz, że sobie pogubili się?|Przewozili drewno tą drogą przez dwadzieścia lat, a myślisz, że się zgubili?
Then maybe dryads captured 'em? Grandda told me they once roamed these woods.|To może driady ich porwały? Dziadek mi opowiadał, że kiedyś były w tych lasach.|Może to driady ich złapały? Dziadek opowiadał mi, że kiedyś błąkały się po tych lasach.| Wtedy może nimfy je pojmały? Dziadek opowiadał mi, że kiedyś chodziły po tych lasach.|Może to driady je złapały? Dziadek powiedział mi, że kiedyś się tu zasiedlały.|A może driady je złapały? Dziadek mi mówił, że kiedyś wędrowały po tych lasach.
Never said the beast marked one of the elders.|Nie powiedziałem, że naznaczonym jest ktoś ze starszyzny.|Nigdy nie powiedziałem, że bestia oznakowała jednego ze starszych.| Nigdy nie powiedziałem, że bestia oznaczyła jednego z starszych.|"""Nigdy nie powiedziałem, że bestia oznakowała jednego z starszych."""|Nigdy nie powiedziano, że bestia naznaczyła któregoś ze starszych.
Won't worm your way out of it, not this time. Tell me the truth, or I'll leave.|Nie wykręcisz się, nie tym razem. Mów prawdę albo sobie pójdę.|Nie uciekniesz z tego, tym razem się nie wykręcisz. Powiedz prawdę, bo odejdę.| Nie wydostaniesz się z tego tą drogą, nie teraz. Powiedz mi prawdę, albo odjdę.|Nie wymrucisz tego, tym razem nie. Powiedz mi prawdę albo odejdę.|Nie wykręcisz się z tego, nie tym razem. Powiedz mi prawdę, albo odejdę.
The fiend squirmed and hissed, then sprung at Cerys to grab her, kill her.|Wściekle wił się i syczał demon przeraźliwie, Cerys chciał pojmać i zgładzić.|Demon wił się i syczał, a następnie rzucił się na Cerys, aby ją pochwycić, zabić.| Demon skręcał się i syczał, a potem rzucił się na Cerys, by ją chwycić i zabić.|Potwór wił się i sykał, a następnie rzucił się na Cerys, by ją pochwycić, zabić.|Diabeł wił się i syczał, po czym rzucił się na Cerys, by ją złapać i zabić.
What?|Co takiego?|Co?| Co?|Co?|Co?
Leif! Hold on!|Leif! Trzymaj się!|Leif! Zatrzymaj się!| Trzymaj się, Leifie!|Leif! Trzymaj się!|Leif! Poczekaj!
Unlike his wife.|W przeciwieństwie do jego żony.|W przeciwieństwie do swojej żony.| W przeciwieństwie do jego żony.|W przeciwieństwie do jego żony.|W przeciwieństwie do jego żony.
Celandine will help.|Jaskółcze ziele ci pomoże.|Celandine pomoże.| To burak dziki pomoże.|Stulicha pomoże.|Glistnik pomoże.
You a tailor?|Jesteś krawcem?|Czy jesteś krawcem?| Czy jesteś krawcem?|Ty krawiec?|Jesteś krawcem?
Looked to see half the crew swept o'eboard, out o' reach…|Połowę załogi zmiotło z pokładu...|Spojrzał zobaczyć połowę załogi wymiecionej za burtę, poza zasięgiem...| Spojrzałem i zobaczyłem, że połowa załogi została wsadzona za burtę, poza zasięgiem…|Spojrzałem, by zobaczyć połowę załogi wyrzuconą za burtę, poza zasięgiem…|Spojrzałem i zobaczyłem, że połowa załogi wyleciała na burtę, poza zasięgiem…
Remember last year - Yove and his horse flyin' right off that cliff?|A pamiętasz, jak w zeszłym roku Yove zleciał razem z koniem z klifu?|"Pamiętasz zeszły rok - Jova i jego koń latający prosto w dół tego klifu?

(Ta odpowiedź zawiera jedynie tłumaczenie bez żadnych dodatkowych wyjaśnień.)"| 'Pamiętasz zeszłoroczny incydent - Yove z koniem spadali prosto z tej klifu?'|Pamiętaj ubiegły rok – Yove'i jego koń lecą prosto z tej skały?|Pamiętasz zeszły rok - Yove i jego koń skakali z klifu?
Yorg's Sister|Siostra Yorga|Siostra Yorga| 'Siostra Yorga'|Siostra Yorga|Siostra Yorga
Yeah?|Tak?|No?|" No w rzeczywistości nic więcej nie jest wymagane, stąd po prostu:

Tak?"|Tak?|Tak?
You ride like a woman!|Jedziesz jak baba!|"""Jeździsz jak kobieta!"""| Jeździsz jak kobieta!|Jedź jak kobieta!|Jeździsz jak kobieta!
Wait here a moment. I'll fetch some torches.|Poczekaj chwilę, przyniosę pochodnie.|Poczekaj tu przez chwilę. Przyniosę kilka pochodni.| Poczekaj tu chwilę. Przyniosę jakieś latarki.|Poczekaj tu chwilę, przyniosę po lampy.|Poczekaj chwilę. Przyniosę pochodnie.
Looking for someone who'd know some master alchemist formulae.|Szukam kogoś, kto zna mistrzowskie receptury alchemiczne.|Szukam kogoś, kto zna jakieś formuły mistrzów alchemików.| Szukam kogoś, kto znałby jakieś mistrzowskie formuły alchemika.|'Szukam kogoś, kto zna jakieś mistrzowskie formuły alchemiczne.'|Szukam kogoś, kto zna jakieś formuły mistrza alchemii.
You mentioned sirens. Many on Undvik?|Te syreny, o których mówiłeś... dużo ich jest na Undvik?|Wspomniałeś o syrenach. Wielu z nich jest na Undvik?| Wzmiankowałeś syreny. Wiele ich na Undviku?|'Wspomniałeś o syrenach. Wiele ich jest w Undvik?.'|Wspomniałeś o syrenach. Wiele na Undvik?
What happened to him?|Co mu się stało?|Co się z nim stało?| Co się z nim stało?|Co się z nim stało?|Co się z nim stało?
And it hurts, horrible. As if… As if somethin' was tearin' me apart from inside.|I boli, strasznie boli. Jakby... Jakby mnie co rozrywało od środka.|I to boli, okropnie. Jak gdyby... Jak gdyby coś rozdzierało mnie od środka.| 'A to boli, strasznie. Jak gdyby... Jak gdyby coś mnie rozdzierało od środka.'|I boli to strasznie. Jakby...Jakby coś rozrywało mnie od wewnątrz.|I boli, okropnie. Jakby... Jakby coś rozrywało mnie od środka.
They say the Wild Hunt destroyed your village…|Ponoć waszą wioskę zniszczył Gon...|"Oni mówią, że Dzika Łowczyni zniszczyła twoją wieś...

(Tekst podany przez użytkownika zawierał zdanie w języku angielskim. Tłumaczenie zostało przeprowadzone dosłownie na język polski, zgodnie z instrukcjami użytkownika.)"| Mówią, że Dzika Łaźnia zniszczyła waszą wieś...|Mówią, że POLowanie na Dzikie zniszczyło twoją wioskę…|Mówią, że Dziki Gon zniszczył twoją wioskę…
Not what I meant. He's dead.|Nie to miałem na myśli. On nie żyje.|Nie to, co miałem na myśli. On jest martwy.| To nie to, o czym myślałem. On nie żyje.|Nie to miałem na myśli. On nie żyje.|Nie to miałem na myśli. On nie żyje.
I heard a rumor - that an unnatural frost gripped Undvik before the giant appeared.|Słyszałam plotkę, że wcześniej na Undvik panowały nienaturalne mrozy.|Usłyszałem pogłoski - że nienaturalny mróz pochwycił Undvik przed tym, jak pojawił się olbrzym.| Słyszałem plotkę - że nienaturalna przymrożka zawładnęła Undvikiem zanim pojawił się olbrzym.|Usłyszałem plotkę – że Undvik ogarnęło nadnaturalne zimno zanim pojawił się gigant.|Słyszałem plotkę, że zanim pojawił się olbrzym, Undvik pochłonął nienaturalny mróz.
You'll learn in due course.|Dowiesz się w swoim czasie.|Dowiesz się w swoim czasie.| Dowiesz się w odpowiednim czasie.|Dowiesz się o tym odpowiednio wcześniej.|Dowiesz się w odpowiednim czasie.
As long as my name's not Yennefer, no one would call you hen-pecked for that.|Dopóki nie mam na imię Yennefer, ryzyko pantoflarstwa nie zachodzi.|Dopóki twoje imię nie jest Yennefer, nikt nie nazwie cię zdominowanym przez kwokę za to.| Tak dlugo jak moje imię nie jest Yennefer, nikt by nie nazwał ciebie nieszczęśliwym w małżeństwie przez to.|Dopóki moje nazwisko to nie Jaskier, to nikomu nie będzie przeszkadzało.|Dopóki nie mam na imię Yennefer, nikt nie będzie cię nazywał pantoflarzem z tego powodu.
Can't today, for good reason, believe me.|Wierzcie mi, ale dzisiaj nie mogę.|Nie mogę dzisiaj, z dobrego powodu, uwierzyć ci.| Dzisiaj nie można, z dobrym powodem, wierz mi.|Nie mogę dziś, z dobrego powodu, uwierz mi.|Dzisiaj nie mogę, i to z dobrego powodu, uwierz mi.
Split his ribcage. A strong one, this spirit of yours.|Rozrąbał mu żebra. Silny jest ten wasz duch.|Rozewrzyj jego klatkę piersiową. Silny jest ten twój duch.| Rozdziobi mu klatkę piersiową. Potężny ten duch twój.|Rozłup jego klatkę piersiową. Jesteś mocny, ten twój duch.|Rozłup mu klatkę piersiową. Silny ten twój duch.
Why the spit not?|A to niby czemu?|Dlaczego nie napluć?| Dlaczego nie pogapić się?|"""Dlaczego nie?"""|Dlaczego nie pluć?
That… he'll be as quick as a viper?|Że... Będzie szybki jak żmija?|'Że... on będzie tak szybki jak żmija?'| '…że będzie szybki jak żmija?'|Że… będzie szybki jak żmija?|Że… będzie szybki jak żmija?
Maybe the Spirit's killin' now 'cause hard times are ahead?|Może teraz Duch zabija, bo nadchodzą ciężkie czasy?|Może Duch teraz zabija, ponieważ ciężkie czasy nadchodzą?| Może Duch zabija teraz, bo przed nami ciężkie czasy?|Może Duch morduje teraz, bo ciężkie czasy są przed nami?|Może Duch teraz zabija, bo nadchodzą ciężkie czasy?
Where am I? And who are you?|Gdzie ja jestem? I coś ty za jeden?|Gdzie jestem? A kim jesteś?| Gdzie jestem? A kto ty jesteś?|Gdzie jestem? A kim ty jesteś?|Gdzie jestem? A ty kim jesteś?
Ran this way…|Pobiegł w tamtym kierunku...|Biegnij w ten sposób...| Biegłem w ten sposób...|Ubiegłem się w tym kierunku…|Pobiegłem tędy…
Thank ye, witcher, thank ye once more!|Dzięki, wiedźminie, jeszcze raz dzięki!|Dzięki ci, wiedźminie, dzięki raz jeszcze!| Dziękuję, wiedźminie, jeszcze raz podziękowuję!|Dziękuję tobie, wiedźminie, dziękuję raz jeszcze!|Dziękuję, wiedźminie, dziękuję raz jeszcze!
Torgun, what're ye gonna do in this big house? They're not comin' back. You're alone.|Torgun... Na co taki wielki dom dla ciebie jednego? One już nie wrócą. Zostałeś sam.|Torgun, co zamierzasz robić w tym dużym domu? Oni nie wrócą. Jesteś sam.| 'Torgunie, co zamierzasz zrobić w tym wielkim domu? Oni nie wracają. Jesteś sam.'|Torgun, co zamierzasz zrobić w tym wielkim domu? Oni już nie wrócą. Jesteś sam.|Torgun, co zamierzasz robić w tym wielkim domu? Oni nie wrócą. Jesteś sam.
One soaking wet piece.|Cały, tylko przemoczony.|Jedna całkowicie przemoczona rzecz.| Jedno całkowicie zmoknięte kawałek.|Jedna przemoczona część.|Jeden mokry kawałek.
Angry you want to make peace with your brother? Are the gods of Skellige that cruel?|Rozgniewają się, że chcesz pogodzić się z bratem? Skelliscy bogowie są aż tak okrutni?|Chcesz się pogodzić z bratem, który jest wściekły? Czy bogowie Skellige są aż tak okrutni?| Na czym polega twój gniew, że chcesz pogodzić się ze swoim bratem? Czy bogowie Skellige są tak bezlitosni?|Czy gniewasz się chcesz zaprzyjaźnić ze swoim brątem? Czy bogowie Skaalusa są tak okrutni?|Wściekły, że chcesz zawrzeć pokój ze swoim bratem? Czy bogowie Skellige są aż tak okrutni?
Come on, Roach!|Wio, Płotka!|Rusz się, Różowy!| 'No dobra, Roach!'|Chodź, Karaluch!|No dalej, Roach!
Never go in a sauna again, long as I live. Other than that, I think I'm fine. Ye saved me life. How can I thank you?|Już nigdy w życiu nie pójdę do sauny. Ale poza tym w porządku. Jak mogę ci się odwdzięczyć za uratowanie życia?|Nigdy więcej nie wejdę do sauny, choćbym żyła sto lat. Poza tym chyba jestem cała. Uratowałeś mi życie. Jak mogę ci się odwdzięczyć?| 'Nigdy więcej nie pojadę do sauny, podczas gdy jesteś na żywo. Poza tym, myślę, że jestem w porządku. Uratować mi życie. Jak mogę Ci podziękować?'|Nigdy więcej nie wchodź do sauny, póki żyję. Zza tym uważam, że jestem w porządku. Uratowałeś mi życie. Jak mogę ci podziękować?|Nigdy więcej nie pójdę do sauny, póki żyję. Poza tym myślę, że wszystko w porządku. Uratowałeś mi życie. Jak mogę ci dziękować?
Enough.|Starczy tego.|Wystarczy.| Wystarczy.|Wystarczy.|Wystarczająco.
It true he's caught ill again?|Prawda to, że on znów się pochorował?|Czy to prawda, że znowu zachorował?| Czy to prawda, że znów choruje?|"""Czy to prawda, że znów zachorował?"""|To prawda, że znów zachorował?
It'll cost you.|Nic za darmo.|To cię będzie kosztować.| To będzie ci kosztować.|To kosztuje.|To będzie kosztować.
Don't give a damn about your motivations. Gimme a name.|Twoja motywacja gówno mnie obchodzi. Imię.|"""Wcale się nie przejmuj swoimi motywacjami. Podaj mi swoje imię."""| Nie przejmujemy się twoimi motywacjami. Podaj mi imię.|Nie obchodzą mnie twoje motywy. Podaj mi nazwę.|Nie przejmuj się swoimi motywacjami. Podaj mi imię.
Lugos'll wonder what happened to his men. What'll you do?|Niedługo Lugos zacznie zastanawiać się, co z jego ludźmi. Co zamierzacie?|Lugo zastanowi się, co stało się z jego ludźmi. Co zrobisz?| Lugos zastanawia się co się stało z jego ludźmi. Co zrobisz?|'Lugos' będzie się zastanawiał co się stało z jego ludźmi. Co zrobisz?|Lugos będzie się zastanawiał, co stało się z jego ludźmi. Co zrobisz?
Thank you. You're… dazzling.|Dziękuję. Ty – olśniewasz.|Dziękuję. Jesteś... olśniewający/a.| Dziękuję. Jesteś... po prostu przepiękna.|Dziękuję. Jesteś… oszałamiająca.|Dziękuję. Jesteś… olśniewająca.
Tough… I'll get him to the village somehow, find a druid.|Trudno... Jakoś go doniosę do wioski, druid mu pomoże.|Trudne... Jakoś dostanę go do wioski i znajdę druida.| Twardo… w jakiś sposób dostanę go do wioski, znajdę druida.|Ciężko... Zostać mu doprowadzi do wsi jakoś, znaleźć draida.|Trudno... Jakoś doprowadzę go do wioski, znajdę druida.
Just find the wreck.|Lepiej poszukaj wraku.|Po prostu znajdź wrak.| Znajdź tylko wrak.|Tylko znajdź wrak.|Znajdźcie wrak.
Seems Amos was quite the eccentric. Asking the djinn to lift half his ship to a mountaintop?|Niezły ekscentryk z tego Amosa. Zażyczył sobie, żeby dżinn przeniósł połowę statku na szczyt góry?|Wygląda na to, że Amos był dość ekscentryczny. Prosić dżinna o podniesienie połowy jego statku na szczyt góry?| Wygląda na to, że Amos był dość ekscentryczny. Prosił Dżinna, aby przesunął pół jego statku na szczyt góry?|Wygląda na to, że Amos był trochę ekscentrykiem. To prosić dżina o przeniesienie połowy swojego statku na szczyt góry?|Wygląda na to, że Amos był dość ekscentryczny. Prosił dżina, żeby podniósł połowę jego statku na szczyt góry?
Wouldn't mind playing cards. You game?|Zagrałbym w karty. Co ty na to?|Nie mam nic przeciwko zagraniu w karty. Chcesz zagrać?| Nie miałbym nic przeciwko grze w karty. Chciałbyś zagrać?|Nie miałbym nic przeciwko grze w karty. Chcesz zagrać?|Nie miałbym nic przeciwko grze w karty. Grasz?
Emerge victorious, and you'll have the honor to face the Champion of Champions.|Jeśli zwyciężysz w tej walce, spotka cię zaszczyt pojedynku z Mistrzem Mistrzów.|Wyjdź zwycięsko z walki, a zyskasz honor stanięcia do pojedynku z Mistrzem Mistrzów.| Wyniki wygraną, a będziesz mieć honor spotkania się z Mistrzem Mistrzów.|Wyniknij zwycięsko, a będziesz miał honor zmierzyć się z Mistrzem Mistrzów.|Wyjdź z tego zwycięsko, a będziesz miał zaszczyt zmierzyć się z Mistrzem Mistrzów.
So long.|Bywaj.|Do widzenia.| Tak długo.|Żegnaj.|Na razie.
Greetings… Can we talk?|Witaj... Możemy porozmawiać?|Pozdrowienia... Czy możemy porozmawiać?| Witaj… Czy możemy porozmawiać?|Cześć... Czy możemy porozmawiać?|Witam… Czy możemy porozmawiać?
I've letters from her… instructions, how to poison the mead. But she never signed them, there's no seal.|Mam listy od niej... Instrukcje, jak zatruć miód. Ale bez podpisu. Bez pieczęci.|Mam od niej listy... instrukcje, jak zatruć miód. Ale nigdy ich nie podpisała, nie ma pieczęci.| Mam jej listy... instrukcje, jak zatrulić miód. Ale ona nigdy ich nie podpisała, nie ma pieczęci.|"""Mam listy od niej… instrukcje, jak zatruć miód. Ale nigdy ich nie podpisała, nie ma pieczęci."""|Mam od niej listy… instrukcje, jak zatruć miód pitny. Ale ona ich nigdy nie podpisała, nie ma pieczęci.
