en_text,pl_text,dialog_prev,dialog_next,chrf_dialog_prev,bleu_dialog_prev,bertscore_dialog_prev,comet_dialog_prev,chrf_dialog_next,bleu_dialog_next,bertscore_dialog_next,comet_dialog_next
"Shattered the wine barrel, but seems the people managed to escape.","Roztrzaskał beczkę z winem, ale ludziom najwyraźniej udało się uciec.","Rozbiło beczkę z winem, ale wydaje się, że ludzie zdołali uciec.","Rozbił beczkę z winem, ale wydaje się, że ludzie zdołali uciec.",0.4398966178751637,0.24808415001701817,0.8500627875328064,0.9125058054924011,0.4498041061325329,0.24808415001701817,0.8533151149749756,0.9320018291473389
Crawl back under your rock.,Wracaj skąd przyszedłeś.,Pełznij z powrotem pod swój kamień.,Wróć pod swój kamień.,0.09502923976608198,0.0,0.7007218599319458,0.5443986654281616,0.08525110871389197,0.0,0.7786186933517456,0.5614565014839172
Tit for tat!,Wet za wet!,Kara za karę.,Tit for tat!,0.056557087310003605,0.11362193664674995,0.7254384756088257,0.6321496367454529,0.09383620494731615,0.0,0.8448787927627563,0.6599519848823547
I get it. You wanna know what'll happen if magic no longer binds us…,"Rozumiem. Chcesz wiedzieć, jak to będzie, jeśli przestanie łączyć nas magia...","Rozumiem. Chcesz wiedzieć, co się stanie, jeśli magia już nas nie będzie wiązać...","Rozumiem. Chcesz wiedzieć, co się stanie, jeśli magia już nas nie będzie wiązać...",0.5943501475915264,0.08737167851715875,0.8920126557350159,0.9402345418930054,0.5943501475915264,0.08737167851715875,0.8920126557350159,0.9402345418930054
"Me? Aye, for many things…",Ja? Wieloma rzeczami...,"Tak, za wiele rzeczy.","Cóż? Tak, za wiele rzeczy...",0.21225154142351763,0.0,0.7530555129051208,0.7143347263336182,0.25446453203452174,0.0,0.8636831641197205,0.7268322706222534
Aaaaah…,Aaaaaa...,Ach...,Ach...,0.14479401767101205,0.0,0.8025380969047546,0.8186731338500977,0.14479401767101205,0.0,0.8025380969047546,0.8186731338500977
Maybe another time.,Może innym razem.,Może innym razem.,Może innym razem.,1.0,0.5623413251903491,1.0,0.9911679625511169,1.0,0.5623413251903491,1.0,0.9911679625511169
And I'm relieved I didn't slit your throat.,"A dla mnie, że nie poderżnęłam ci gardła.","I ja jestem zadowolony, że nie poderżnąłem ci gardła.","I cieszę się, że nie poderżnąłem ci gardła.",0.5861414338382264,0.07171781507224269,0.8306732177734375,0.8602190613746643,0.5881587357445185,0.08307018474412793,0.8531494736671448,0.8610823154449463
Why'd the giant spare you?,Czemu gigant cię oszczędził?,Dlaczego olbrzym cię oszczędził?,Dlaczego olbrzym cię oszczędził?,0.5390266865787692,0.16990442448471224,0.8718642592430115,0.9346585869789124,0.5390266865787692,0.16990442448471224,0.8718642592430115,0.9346585869789124
Yeah? From who?,No i co?,Tak? Od kogo?,Tak? Od kogo?,0.10722610722610731,0.0,0.7686059474945068,0.837578296661377,0.10722610722610731,0.0,0.7686059474945068,0.837578296661377
Getting better by the minute.,Coraz lepiej.,Poprawia się z minuty na minutę.,Poprawia się z minuty na minutę.,0.09975308641975317,0.0,0.7053989768028259,0.7191770672798157,0.09975308641975317,0.0,0.7053989768028259,0.71917724609375
If I must.,Jeżeli będę musiała.,Jeśli muszę.,Jeśli muszę.,0.1384982440005251,0.0,0.8290177583694458,0.8991227746009827,0.1384982440005251,0.0,0.8290177583694458,0.8991227746009827
Eeeeskeeeeeel!,Eeeeskel!,Eskel!,Eeeeskeeeeeel!,0.3700900060589047,0.0,0.7976566553115845,0.8686985969543457,0.7156380828207455,0.0,0.8698373436927795,0.9775157570838928
And soak in the fucking rain for your motherland!,I kurwa moknąć dla ojczyzny!,I stać w tym pierdolonym deszczu dla twojej ojczyzny!,I moknij w tym pierdolonym deszczu dla swojej ojczyzny!,0.3684187244112665,0.03155984539112946,0.7899958491325378,0.5589442849159241,0.3997084596700251,0.03155984539112946,0.817234992980957,0.7284984588623047
"You heard wrong. It's princes who get turned into frogs… It could happen to a witcher just as easily, so get out of my sight.",Źle słyszałeś. To książąt zamienia się w żaby... Ale można i wiedźminów. Więc zejdź mi z oczu.,"Źle słyszałeś. To książęta zamieniają się w żaby... Mogłoby się to przytrafić czarodziejowi równie łatwo, więc zejdź mi z oczu.","Usłyszałeś źle. To księżniczki zamieniają się w żaby... Mogłoby się to przytrafić czarodziejowi równie łatwo, więc zejdź mi z oczu.",0.6066817390462736,0.22152015777624515,0.826408326625824,0.7918383479118347,0.5224308890007409,0.17923344640485428,0.8103692531585693,0.7563046813011169
"Yes, I've seen to everything. Where will you take him?","Tak, dopilnowałam wszystkiego. Gdzie go zabierzecie?","Tak, wszystkim się zajęłam. Dokąd go zabierzecie?","Tak, zajęłem się wszystkim. Gdzie go weźmiesz?",0.46286314772342535,0.07730551756939454,0.8691201210021973,0.8517748713493347,0.3395197027537454,0.07730551756939454,0.8422898650169373,0.6513979434967041
"Right, gimme the coin.","Dobra, dawaj monetę.","Dobra, daj mi monetę.","Dobra, daj mi monetę.",0.6676428691134574,0.09554427922043669,0.8947593569755554,0.9365630745887756,0.6676428691134574,0.09554427922043669,0.8947593569755554,0.9365630745887756
Gooseberry's sour this year.,Kwaśny jakiś agrest w tym roku.,Agrest jest w tym roku kwaśny.,Agrest jest kwaśny w tym roku.,0.5435354769306885,0.08633400213704504,0.7898357510566711,0.7688196897506714,0.49083627200683294,0.20205155046766235,0.8022200465202332,0.7256025671958923
No. Are they worth seeing?,Nie. Jest na czym oko zaczepić?,Nie. Czy są warte obejrzenia?,Czy warto je zobaczyć?,0.1640873333101676,0.0439891724758422,0.8000103235244751,0.7635097503662109,0.13485383413190052,0.0,0.7519263625144958,0.8014104962348938
"We will, of course, collect it from the captain personally. How is his injury from the other week? Has it healed yet?",Rozliczymy się osobiście z kapitanem Hansenem. Jak tam jego rana z zeszłego tygodnia? Już lepiej?,Oczywiście pobierzemy je osobiście od kapitana. Jak się ma jego uraz z zeszłego tygodnia? Czy już się zagoił?,Oczywiście osobiście odbierzemy to od kapitana. Jak się ma jego uraz z poprzedniego tygodnia? Czy już się zagoił?,0.45446337513585267,0.06607677554655543,0.8329105377197266,0.827430784702301,0.392741879141784,0.016906536464856264,0.8084449768066406,0.8477335572242737
"On occasion, yes. But then Rosa would quickly set him straight.","No, zdarzało mu się. Ale wtedy Rosa szybko przywoływała go do porządku.","Czasami tak, ale potem Rosa szybko by go sprowadziła na ziemię.","Czasami tak, ale potem Rosa szybko go prostowała.",0.24425924664512189,0.040282619279694225,0.76506507396698,0.6179116368293762,0.24648092427168078,0.039428091187197575,0.7884328961372375,0.6712997555732727
"City Council is a puppet troupe with the hierarchy of the Church of the Eternal Fire as its puppeteer. Until recently, that is, when Radovid and his witch hunters took the reins.","Żartujesz? Rada Miejska to zwykłe marionetki na sznurkach poruszanych przez hierarchę Novigradu, a ostatnio też Radowida i jego łowców czarownic.","Rada Miejska jest marionetkowym teatrem z hierarchią Kościoła Wiecznego Ognia jako lalkarzem. Aż do niedawna, kiedy to Radovid i jego łowcy czarownic przejęli ster.","Rada Miejska jest marionetkowym teatrem lalek, którego sznurki pociąga hierarchia Kościoła Wiecznego Ognia. Do niedawna tak było, dopóki Radovid i jego łowcy czarownic nie przejęli sterów.",0.4023822793840924,0.025023885065808108,0.7477546334266663,0.7558272480964661,0.41495882008109214,0.021729983079834318,0.7408530116081238,0.806631326675415
I'd even 'ave thought Cerys fit to be queen if she'd only achieved somethin' on her own.,"Może bym i uwierzył, że Cerys się nadaje na królową, gdyby sama czegoś dokonała.","Nawet bym pomyślała, że Cerys nadaje się na królową, gdyby tylko osiągnęła coś sama.","Nawet bym pomyślał, że Cerys nadaje się na królową, gdyby tylko osiągnęła coś sama.",0.4620393446145781,0.09997501561329078,0.874110221862793,0.8848927021026611,0.4731586744747707,0.09997501561329078,0.8795178532600403,0.8848013281822205
Your betrothed?,To twoja narzeczona...,Twoja narzeczona?,Twoja narzeczona?,0.6776939391749367,0.0,0.780713677406311,0.9213022589683533,0.6776939391749367,0.0,0.780713677406311,0.9213022589683533
"So, where should this elite trio of my best meet you?",To gdzie ma się stawić doborowa grupa moich trzech najlepszych ludzi?,Więc gdzie mój elitarny tercet najlepszych ma się z Tobą spotkać?,"No więc, gdzie ten elitarny tercet moich najlepszych ma się z tobą spotkać?",0.3243297500720361,0.04740604259878138,0.7339650988578796,0.8039153814315796,0.3748933131841628,0.04131551591106297,0.787998616695404,0.8037833571434021
"If we learn anything, great. If not…","Jak się czegoś dowiemy, to dobrze. A jak nie...","Jeśli się czegoś dowiemy, świetnie. Jeśli nie…","Jeśli się czegoś nauczymy, świetnie. Jeśli nie...",0.4514180706818062,0.1228524589164766,0.8131416440010071,0.9517602324485779,0.3486607446935599,0.05809334108283256,0.8540983200073242,0.890435516834259
"Silence, Temerian. Don't speak until spoken to.","Milcz, Temerczyku. Milcz, póki nie mówią do ciebie.","Milcz, Temerianie. Nie odzywaj się, dopóki ci nie każę.","Milcz, Temerianie. Nie odzywaj się, dopóki ci nie każą.",0.36250775691303366,0.028517539529041507,0.8070548176765442,0.8563570380210876,0.36626998415155887,0.028517539529041507,0.8139303922653198,0.8598651885986328
Who ordains so?,Kto ustalił takie prawo?,Kto tak rozkazuje?,Kto tak rozkazuje?,0.14976702781580836,0.0814136751754278,0.8425776362419128,0.7147127985954285,0.14976702781580836,0.0814136751754278,0.8425776362419128,0.7147127985954285
Dammit! That's it - I can't recover any more.,"Cholera, koniec. Więcej nie odtworzę.","Dobra, wystarczy. Nie mogę odzyskać już nic więcej.",Cholera! To już koniec - nie mogę odzyskać nic więcej.,0.20453050301822115,0.0,0.787201464176178,0.7516120076179504,0.3924142657072342,0.021105340631872645,0.8021039366722107,0.8642740845680237
"Sweet balm, nettle and burdock.","Melisa, pokrzywa i łopian.","Słodki balsam, pokrzywa i łopian.","Balsam słodki, pokrzywa i łopian.",0.7207542648716695,0.26591479484724945,0.8721508383750916,0.7860510349273682,0.7207542648716695,0.26591479484724945,0.8670399188995361,0.8163806796073914
"I'll try to cast a diagnostic spell, maybe learn something more.","Spróbuję rzucić na niego zaklęcia diagnozujące, może dowiem się czegoś więcej.","Spróbuję rzucić zaklęcie diagnostyczne, może dowiem się czegoś więcej.","Spróbuję rzucić zaklęcie diagnostyczne, może dowiem się czegoś więcej.",0.7034831898899979,0.41105458056789007,0.9381950497627258,0.931768000125885,0.7034831898899979,0.41105458056789007,0.9381950497627258,0.931768000125885
Son… Not now.,Synu... Nie teraz.,Nie teraz.,Nie teraz.,0.49877065195832876,0.19180183554164504,0.8259292244911194,0.837476372718811,0.49877065195832876,0.19180183554164504,0.8259292244911194,0.837476372718811
"Don't lack courage. Time, though, that's another matter… Still might come back. Take care.",Odwagi mi nie brak... Gorzej z czasem. Może zapiszę się przy innej okazji.,"Nie brak mi odwagi. Czas, cóż, to inna sprawa... Może jeszcze wrócę. Uważaj na siebie.","Nie brak ci odwagi. Czas, to jednak inna sprawa... Może jeszcze wrócić. Uważaj na siebie.",0.27676725564523313,0.015718877363021206,0.790910005569458,0.778481662273407,0.2753922941650227,0.013217947626377298,0.779778778553009,0.643535315990448
See me smiling? I'm dead serious.,"Widzisz, żebym się uśmiechał? Jestem śmiertelnie poważny.",Widzisz mnie uśmiechniętego? Jestem śmiertelnie poważny.,Widzisz mnie uśmiechniętego? To nie żarty.,0.6836131540189311,0.17103294495668978,0.8976214528083801,0.9250583052635193,0.2800500642405305,0.0,0.795375406742096,0.811604380607605
What about?,Sprawę?,O czym?,Co z tym?,0.02415458937198077,0.0,0.7722458839416504,0.7813016772270203,0.023809523809523902,0.0,0.7930176854133606,0.8324129581451416
"So by all means, you sit here, soak, fart and watch the bubbles rise, while I send my boys to Whoreson's hidey-holes. They'll make some noise, flush the bugger out.","Siedźcie tu i puszczajcie bąki pod wodą. Ja idę wysłać chłopaków do miejscówek Juniora, niech zrobią kipisz i wykurzą chuja.","Więc proszę bardzo, siedź tu, mocz się, pierdź i patrz, jak bąbelki unoszą się, podczas gdy ja wyślę moich chłopców do kryjówek Whoresona. Zrobią trochę hałasu i wypłoszą skurwysyna.","No dalej, siadaj tu, mocz się, pierdź i patrz, jak bąbelki unoszą się, podczas gdy ja wysyłam moich chłopców do kryjówek Whoresona. Zrobią trochę hałasu, wypłoszą drania.",0.26091356058877097,0.008517399705356638,0.7320396900177002,0.7037696838378906,0.24631734055953347,0.008301095462822575,0.7526646256446838,0.6871164441108704
Easy on the insults. I could add to your misfortune.,Nie obrażaj mnie. Bo dojdzie ci nieszczęść.,Łagodniej z obelgami. Mogę pogorszyć twoje nieszczęście.,Łagodniej z obelgami. Mógłbym pogorszyć twoje nieszczęście.,0.3247103054219373,0.0,0.7302924394607544,0.6410872340202332,0.3220907856149795,0.0,0.7452180981636047,0.671118438243866
Just like that?,Tak po prostu?,Tak po prostu?,Czy tak po prostu?,1.0,0.5623413251903491,1.0,0.9942091107368469,0.8630929098378887,0.16990442448471224,0.9019414186477661,0.9696746468544006
Your village is famous the world over. The Battle of White Orchard's on everyone's lips.,Wasza wieś na cały świat już słynna! Wszyscy mówią o bitwie pod Białym Sadem.,Twoja wieś jest sławna na całym świecie. Bitwa pod Białą Górą jest na ustach wszystkich.,Twoja wieś jest sławna na całym świecie. Bitwa pod Białą Górą jest na ustach wszystkich.,0.30039328015101413,0.017395797375642234,0.7711662650108337,0.8809086084365845,0.30039328015101413,0.017395797375642234,0.7711662650108337,0.8809086084365845
"Relax. Storm's died down, you've clearly got things under control.","Spokojnie, burza ucichła, macie sytuację pod kontrolą.","Uspokój się. Burza ustała, wyraźnie masz sytuację pod kontrolą.","Luzuj. Sztorm się uspokoił, wyraźnie masz sytuację pod kontrolą.",0.5104090786548942,0.11868405219520975,0.8394812941551208,0.9603843688964844,0.4806707238618235,0.11868405219520975,0.7976741194725037,0.9361879229545593
A prosperous journey to you!,Szczęśliwej drogi!,Życzę Ci udanej podróży!,Szczęśliwej podróży!,0.14725835793960274,0.0,0.7459020018577576,0.9327553510665894,0.6214495371290695,0.1495348781221221,0.9287915825843811,0.981144905090332
Naw… I was thinkin' it'd be us two and you.,"No... Chodziło nam raczej o to, że nas będzie dwóch, a ty jedna.","Myślałem, że będziemy we dwóch i ty.","Naw... Myślałem, że będziemy we dwóch i ty.",0.19611826348318429,0.014017732413740807,0.7764511108398438,0.611774206161499,0.220442148161451,0.014867523320266895,0.8050521612167358,0.6589075326919556
A what projection?,Jaka projekcja?,A jaka projekcja?,A co z projekcją?,0.9030363579962605,0.11362193664674995,0.9598804712295532,0.9726367592811584,0.4781995781995782,0.0,0.8661222457885742,0.9006083011627197
Out of my sight.,Zejdź mi z oczu.,Poza moim zasięgiem wzroku.,Poza moim zasięgiem wzroku.,0.10728529406456976,0.0,0.6602209210395813,0.6039270162582397,0.10728529406456976,0.0,0.6602209210395813,0.6039270162582397
"Robbed of Radovid's tactical genius, the Northern Realms could not withstand Emhyr's countless legions.",Bez taktycznego geniuszu Radowida królestwa Nordlingów nie były w stanie oprzeć się niezliczonym legionom Emhyra.,"Pozbawione geniuszu taktycznego Radovida, Krainy Północne nie mogły się oprzeć licznym legionom Emhyra.","Pozbawione geniuszu taktycznego Radovida, Królestwa Północy nie mogły stawić czoła licznym legionom Emhyra.",0.4512383416861779,0.03853280755236667,0.8304877877235413,0.8716602325439453,0.4702264222512484,0.035424085264280966,0.8085170984268188,0.8856516480445862
Tomcat ever hiss at you?,A ofukał cię kiedyś kocur?,Czy kot kiedykolwiek syczał na ciebie?,Czy kiedykolwiek syczał na ciebie myśliwiec?,0.21002188901499005,0.0,0.7878053784370422,0.9046112298965454,0.21182715443800615,0.0,0.7721719741821289,0.8949862122535706
Excellent! I'll take the coin to the King of Beggars right away. Surprise the prick!,I bardzo dobrze. Mogę od razu iść z pieniędzmi do Króla Żebraków. Ale się zdziwi!,Doskonale! Zabiorę monetę do Króla Żebraków od razu. Zaskoczę tego dupka!,Doskonale! Wezmę monetę do Króla Żebraków od razu. Zaskoczę tego dupka!,0.31354543764343906,0.030667173634794157,0.7797942757606506,0.7287406325340271,0.312044453446793,0.030667173634794157,0.7877151370048523,0.6815921664237976
