en_text,pl_text,result_one_shot,translation_one_shot,result_three_shot,translation_three_shot,chrf_translation_one_shot,bleu_translation_one_shot,bertscore_translation_one_shot,comet_translation_one_shot,chrf_translation_three_shot,bleu_translation_three_shot,bertscore_translation_three_shot,comet_translation_three_shot
It's not that simple. There have been those who have bested Morkvarg… Yet he always returns.,"To nie takie proste. Znaleźli się już tacy, którzy zdołali pokonać Morkvarga... Ale on zawsze wraca.","Zdanie po angielsku: It's not that simple. There have been those who have bested Morkvarg… Yet he always returns.

Tłumaczenie: [To nie jest takie proste. Byli tacy, którzy pokonali Morkvarga… Jednak on zawsze wraca.]","To nie jest takie proste. Byli tacy, którzy pokonali Morkvarga… Jednak on zawsze wraca.","Tłumaczenie: [To nie jest takie proste. Byli tacy, którzy pokonali Morkvarga... Ale on zawsze wraca.]","To nie jest takie proste. Byli tacy, którzy pokonali Morkvarga... Ale on zawsze wraca.",0.5475179036516135,0.10141442433891079,0.8805690407752991,0.9126930236816406,0.6432581393274047,0.3228175188584354,0.9175246953964233,0.9170578122138977
Farewell.,Bywaj.,"Zdanie po angielsku: Farewell.

Tłumaczenie: [Do widzenia.]",Do widzenia.,"Oczywiście! Oto tłumaczenie podanego zdania ""Farewell"" na język polski:

[Do widzenia.]",Do widzenia.,0.07692307692307702,0.0,0.6502469778060913,0.6590782403945923,0.07692307692307702,0.0,0.6502469778060913,0.6590782403945923
Wha? 'Ere? It's damp… and dark…,Tutaj? Mokro tu i ciemno...,"Zdanie po angielsku: Wha? 'Ere? It's damp… and dark…

Tłumaczenie: [Co? Gdzie? Jest mokro... i ciemno...]

Warto zauważyć, że to zdanie zawiera potoczne, slangowe wyrażenia, które mogą nie mieć dokładnych odpowiedników w standardowym języku polskim. ""Wha"" może być tłumaczone jako ""Co"", ale często używane jest w kontekście pytającym lub wyrażającym zaskoczenie. ""Ere"" to skrócona forma słowa ""here"" (tu), a ""It's damp"" oznacza ""Jest mokro"". Całe zdanie brzmi raczej potocznie i może być użyte w nieformalnej rozmowie.",Co? Gdzie? Jest mokro... i ciemno...,"Oto tłumaczenie podanego zdania na język polski:

[Co? Gdzie? Jest mokro... i ciemno...]",Co? Gdzie? Jest mokro... i ciemno...,0.43515057130353046,0.08633400213704504,0.8157856464385986,0.9260900616645813,0.43515057130353046,0.08633400213704504,0.8157856464385986,0.9260900616645813
You underestimate me.,Nie doceniasz mnie.,"Zdanie po angielsku: You underestimate me.

Tłumaczenie: [Niedoceniasz mnie.]",Niedoceniasz mnie.,Tłumaczenie: [Niedoceniasz mnie.],Niedoceniasz mnie.,1.0,0.09069748827745895,0.9096481800079346,0.9737640023231506,1.0,0.09069748827745895,0.9096481800079346,0.9737640023231506
"No, it's made from the heart of a falling star.","Nie, ona jest zrobiona z serca spadającej gwiazdy.","Zdanie po angielsku: No, it's made from the heart of a falling star.

Tłumaczenie: [Nie, jest zrobione z serca spadającej gwiazdy.]","Nie, jest zrobione z serca spadającej gwiazdy.","Tłumaczenie: [Nie, jest zrobione z serca spadającej gwiazdy.]","Nie, jest zrobione z serca spadającej gwiazdy.",0.7839901679735514,0.39442436483275556,0.956818699836731,0.9018498063087463,0.7839901679735514,0.39442436483275556,0.956818699836731,0.9018498063087463
"I've no notion where the others are. Those that survived, that is…","Nie mam pojęcia, gdzie jest reszta. To znaczy ci, którzy przeżyli...","Zdanie po angielsku: I've no notion where the others are. Those that survived, that is…

Tłumaczenie: [Nie mam pojęcia, gdzie są pozostali. Ci, którzy przeżyli, to...]","Nie mam pojęcia, gdzie są pozostali. Ci, którzy przeżyli, to...","Tłumaczenie: [Nie mam pojęcia, gdzie są pozostali. Ci, którzy przeżyli, to...]","Nie mam pojęcia, gdzie są pozostali. Ci, którzy przeżyli, to...",0.6015003529012882,0.2513293635022765,0.8872835636138916,0.8908735513687134,0.6015003529012882,0.2513293635022765,0.8872835636138916,0.8908735513687134
"I'd know for certain if I was able to inspect the disaster zone. Unfortunately, Ermion and his druids aren't letting anyone near.","Miałabym pewność, gdyby mi się udało zbadać tę anomalię. Niestety Myszowór i jego druidzi nie dopuszczają nikogo na miejsce katastrofy.","Zdanie po angielsku: I'd know for certain if I was able to inspect the disaster zone. Unfortunately, Ermion and his druids aren't letting anyone near.

Tłumaczenie: [Wiedziałbym na pewno, gdybym mógł zbadać strefę katastrofy. Niestety, Ermion i jego druidzi nie pozwalają nikomu się zbliżyć.]","Wiedziałbym na pewno, gdybym mógł zbadać strefę katastrofy. Niestety, Ermion i jego druidzi nie pozwalają nikomu się zbliżyć.","Tłumaczenie: [Wiedziałbym na pewno, gdybym mógł zbadać strefę katastrofy. Niestety, Ermion i jego druidzi nie dopuszczają nikogo w pobliże.]","Wiedziałbym na pewno, gdybym mógł zbadać strefę katastrofy. Niestety, Ermion i jego druidzi nie dopuszczają nikogo w pobliże.",0.4612496477637209,0.1430777822605315,0.8415379524230957,0.8686696887016296,0.5448032252373868,0.2620356194021336,0.870154619216919,0.857793927192688
Just how do they know when the end of the world'll come?,"A niby skąd oni mogą wiedzieć, kiedy będzie koniec świata?","Zdanie po angielsku: Just how do they know when the end of the world'll come?

Tłumaczenie: [Skąd oni wiedzą, kiedy nastąpi koniec świata?]","Skąd oni wiedzą, kiedy nastąpi koniec świata?","Tłumaczenie: [Skąd oni wiedzą, kiedy nastąpi koniec świata?]","Skąd oni wiedzą, kiedy nastąpi koniec świata?",0.4484209416628258,0.05411516285864537,0.8700611591339111,0.9587411880493164,0.4484209416628258,0.05411516285864537,0.8700611591339111,0.9587411880493164
Mind if I take the helm?,"Pozwolisz, że ja będę sterować?","Zdanie po angielsku: Mind if I take the helm?

Tłumaczenie: [Czy masz coś przeciwko temu, żebym przejął ster?]

W tym tłumaczeniu ""mind"" oznacza ""mieć coś przeciwko"", a ""take the helm"" to ""przejąć ster"". Całe zdanie można zrozumieć jako propozycję lub pytanie o zgodę na przejęcie kontroli nad czymś, np. samochodem, statkiem czy sytuacją.","Czy masz coś przeciwko temu, żebym przejął ster?","Tłumaczenie: [Czy masz coś przeciwko temu, żebym przejął ster?]","Czy masz coś przeciwko temu, żebym przejął ster?",0.17371395197211234,0.0,0.7415006756782532,0.7628081440925598,0.17371395197211234,0.0,0.7415006756782532,0.7628081440925598
"You won, aye, shan't deny it. But go brag to someone who don't know already.","Wygrałeś, tak, wiem przecież. Idź się pochwal komuś, kto nie wie.","Zdanie po angielsku: You won, aye, shan't deny it. But go brag to someone who don't know already.

Tłumaczenie: [Wygrałeś, tak, nie mogę zaprzeczyć. Ale idź się chwalić komuś, kto już o tym nie wie.]","Wygrałeś, tak, nie mogę zaprzeczyć. Ale idź się chwalić komuś, kto już o tym nie wie.","Tłumaczenie: [Wygrałeś, nie mogę zaprzeczyć. Ale idź się chwalić komuś, kto już tego nie wie.]","Wygrałeś, nie mogę zaprzeczyć. Ale idź się chwalić komuś, kto już tego nie wie.",0.5642262732892233,0.046825687910244024,0.8442652821540833,0.8578805327415466,0.5153342304296343,0.047275266063115634,0.8399873375892639,0.8546578288078308
Course he will.,"Pewnie, że przyjdzie.","Zdanie po angielsku: Course he will.

Tłumaczenie: [Oczywiście, że tak.]","Oczywiście, że tak.","Tłumaczenie: [Oczywiście, że tak.]","Oczywiście, że tak.",0.19758917410692076,0.11362193664674995,0.7779419422149658,0.7433549761772156,0.19758917410692076,0.11362193664674995,0.7779419422149658,0.7433549761772156
"A matter that brooked no delay, I presume… What was it? A nekker contract?","Coś niecierpiącego zwłoki, jak mniemam... Co to było? Kontrakt na nekkera?","Zdanie po angielsku: A matter that brooked no delay, I presume… What was it? A nekker contract?

Tłumaczenie: [Sprawa, która nie mogła czekać, jak sądzę… Co to było? Kontrakt z nekkarem?]","Sprawa, która nie mogła czekać, jak sądzę… Co to było? Kontrakt z nekkarem?","Tłumaczenie: [Sprawa niecierpiąca zwłoki, jak sądzę... Co to było? Kontrakt z nekkerem?]","Sprawa niecierpiąca zwłoki, jak sądzę... Co to było? Kontrakt z nekkerem?",0.36732392848660494,0.2044800736021839,0.788533627986908,0.7286055684089661,0.6235724873535909,0.2790159393585827,0.8809704184532166,0.8680239319801331
If the witcher's in.,"To zależy, czy wiedźmin się zgadza.","Zdanie po angielsku: If the witcher's in.

Tłumaczenie: [Jeśli czarodziej jest w domu.]

Warto zauważyć, że to zdanie zawiera potoczny zwrot ""witcher's in,"" który odnosi się do obecności czarodzieja (witchera) w domu. W języku polskim używamy bardziej formalnego określenia ""czarodziej"" zamiast ""witcher.""",Jeśli czarodziej jest w domu.,"Tłumaczenie: [Jeśli Wiedźmin jest w środku.]

Warto zauważyć, że ""If the witcher's in"" może być nieco dwuznaczne w kontekście polskim, ponieważ ""witcher"" odnosi się do postaci z serii gier komputerowych i książek Andrzeja Sapkowskiego, a nie do czarownika czy czarodzieja w tradycyjnym znaczeniu. Jednak w tym kontekście najlepszym tłumaczeniem wydaje się być ""Wiedźmin"", co sugeruje, że mowa o tej konkretnej postaci.",Jeśli Wiedźmin jest w środku.,0.11378729309148584,0.0,0.7151236534118652,0.6290345191955566,0.2085070303316685,0.0,0.7675704956054688,0.6511342525482178
"Ruar, don't eat so much.","Ruar, nie żryj tyle.","Zdanie po angielsku: Ruar, don't eat so much.

Tłumaczenie: [Ruar, nie jedz tak dużo.]","Ruar, nie jedz tak dużo.","Tłumaczenie: [Ruar, nie jedz tak dużo.]","Ruar, nie jedz tak dużo.",0.4112257450975041,0.11362193664674995,0.8620002269744873,0.8481715321540833,0.4112257450975041,0.11362193664674995,0.8620002269744873,0.8481715321540833
Follow me.,Za mną.,"Zdanie po angielsku: Follow me.

Tłumaczenie: [Chodź za mną.]",Chodź za mną.,"Oczywiście! Oto tłumaczenie podanego zdania ""Follow me"" na język polski:

[Chodź za mną.]",Chodź za mną.,0.5224331224331225,0.11362193664674995,0.8625671863555908,0.7841495871543884,0.5224331224331225,0.11362193664674995,0.8625671863555908,0.7841495871543884
Islanders will see it as a great victory.,"Wszyscy na wyspach powiedzą, że to wielkie zwycięstwo.","Zdanie po islandzkim: Íslendingar sá ekki að hreint umhverf.

Tłumaczenie: [Islandczycy uznają to za wielkie zwycięstwo.]",Islandczycy uznają to za wielkie zwycięstwo.,Tłumaczenie: [Islandczycy uznają to za wielkie zwycięstwo.],Islandczycy uznają to za wielkie zwycięstwo.,0.4226445106484779,0.06846046760764757,0.7485772967338562,0.9156385064125061,0.4226445106484779,0.06846046760764757,0.7485772967338562,0.9156385064125061
How'd you go from being the emperor's hostage to being his ally?,"Jak to się stało, że z zakładniczki cesarza stałaś się jego sojuszniczką?","Zdanie po angielsku: How'd you go from being the emperor's hostage to being his ally?

Tłumaczenie: [Jak przeszedłeś od bycia zakładnikiem cesarza do bycia jego sojusznikiem?]",Jak przeszedłeś od bycia zakładnikiem cesarza do bycia jego sojusznikiem?,Tłumaczenie: [Jak przeszedłeś od bycia zakładnikiem cesarza do bycia jego sojusznikiem?],Jak przeszedłeś od bycia zakładnikiem cesarza do bycia jego sojusznikiem?,0.39165089637384715,0.02274122123480211,0.7653017044067383,0.9227151274681091,0.39165089637384715,0.02274122123480211,0.7653017044067383,0.9227151274681091
"We look like stiffs to you, me and me lads?","A wyglądamy ci na umrzyków, ja i moja drużyna?","Zdanie po angielsku: We look like stiffs to you, me and me lads?

Tłumaczenie: [Wyglądamy na sztywniaków dla ciebie, ja i moi chłopcy?]","Wyglądamy na sztywniaków dla ciebie, ja i moi chłopcy?","Tłumaczenie: [Wyglądamy dla ciebie jak sztywniacy, ja i moi chłopcy?]","Wyglądamy dla ciebie jak sztywniacy, ja i moi chłopcy?",0.3438731596777345,0.056122223243057295,0.8346604108810425,0.6025364995002747,0.3129966101436323,0.050712153369465586,0.8128625154495239,0.6701987981796265
Not sure. Sounds preferable to dull banquets garnished with court intrigue.,Wolę to niż nudne bankiety i pałacowe intrygi.,"Zdanie po angielsku: Not sure. Sounds preferable to dull banquets garnished with court intrigue.

Tłumaczenie: [Nie jestem pewien. Brzmi lepiej niż nudne uczty ozdobione intrygami dworskimi.]",Nie jestem pewien. Brzmi lepiej niż nudne uczty ozdobione intrygami dworskimi.,Tłumaczenie: [Nie jestem pewien. Brzmi lepiej niż nudne uczty urozmaicone intrygami dworskimi.],Nie jestem pewien. Brzmi lepiej niż nudne uczty urozmaicone intrygami dworskimi.,0.3464672104374558,0.03986357128268015,0.7409090995788574,0.8279415965080261,0.34881320349117906,0.03986357128268015,0.7428479194641113,0.8203439712524414
Care for a game of gwent?,Zagrajmy w gwinta.,"Zdanie po angielsku: Care for a game of gwent?

Tłumaczenie: [Masz ochotę zagrać w gwenta?]

Warto zauważyć, że ""gwent"" to nazwa własna z gry komputerowej ""Gwint: Wiedźmińska Gra Karciana"", dlatego pozostaje ona nieprzetłumaczona.",Masz ochotę zagrać w gwenta?,Tłumaczenie: [Chcesz zagrać w gwenta?],Chcesz zagrać w gwenta?,0.23016835138464198,0.05372849659117709,0.720840573310852,0.8508774638175964,0.23611769925930828,0.08034284189446518,0.7308462858200073,0.8672945499420166
Better not.,Trzymam cię za słowo.,"Zdanie po angielsku: Better not.

Tłumaczenie: [Lepiej nie.]",Lepiej nie.,Tłumaczenie: [Lepiej nie.],Lepiej nie.,0.01937984496124039,0.0,0.7272189259529114,0.4468502104282379,0.01937984496124039,0.0,0.7272189259529114,0.4468502104282379
I'm ready.,Jestem gotowy do walki.,"Zdanie po angielsku: I'm ready.

Tłumaczenie: [Jestem gotowy/gotowa.]",Jestem gotowy/gotowa.,"Oczywiście! Oto tłumaczenie podanego zdania ""I'm ready"" na język polski:

[Jestem gotowy/gotowa.]

Wyjaśnienie:
- ""I'm"" to skrócona forma czasownika ""I am,"" co w języku polskim odpowiada formom ""Jestem.""
- ""ready"" oznacza ""gotowy"" lub ""gotowa,"" w zależności od płci osoby mówiącej. W tym kontekście używamy formy ""gotowy"" dla rodzaju męskiego i ""gotowa"" dla rodzaju żeńskiego.

Jeśli masz więcej pytań dotyczących tłumaczeń, chętnie pomogę!",Jestem gotowy/gotowa.,0.5985666781332416,0.05501080739920602,0.8125084042549133,0.8014541864395142,0.5985666781332416,0.05501080739920602,0.8125084042549133,0.8014541864395142
Could've shown some sympathy for the boy. He--,Mogłaś okazać trochę współczucia temu chłopakowi. On...,"Zdanie po angielsku: Could've shown some sympathy for the boy. He--

Tłumaczenie: [Mogła okazać trochę współczucia dla chłopca. Ona--]",Mogła okazać trochę współczucia dla chłopca. Ona--,Tłumaczenie: [Mogła okazać trochę współczucia dla chłopca. On--],Mogła okazać trochę współczucia dla chłopca. On--,0.5753161815632036,0.16348126556655487,0.8486150503158569,0.8885691165924072,0.5765617414994578,0.16348126556655487,0.8545636534690857,0.8843453526496887
You'd sail with anyone who'd let you aboard - Crach's daughter included.,"Ty to byś z każdym wypłynął, kto by cię do załogi wziął, nawet i z Crachową córką.","Zdanie po angielsku: You'd sail with anyone who'd let you aboard - Crach's daughter included.

Tłumaczenie: [Popłynąłbyś z każdym, kto by cię zabrał na pokład - córka Cracha włącznie.]","Popłynąłbyś z każdym, kto by cię zabrał na pokład - córka Cracha włącznie.","Tłumaczenie: [Popłyniesz z każdym, kto cię zabierze na pokład - córka Cracha również włącznie.]","Popłyniesz z każdym, kto cię zabierze na pokład - córka Cracha również włącznie.",0.3910715175786024,0.060745499076536265,0.8031923770904541,0.7936694025993347,0.25851771522786343,0.015032178405940613,0.7603453993797302,0.7058340907096863
Then you just need to show up. I'll take care of the rest.,"Potem musisz tam po prostu być, ja zajmę się resztą.","Zdanie po angielsku: Then you just need to show up. I'll take care of the rest.

Tłumaczenie: [Wystarczy, że się zjawisz. Ja zajmę się resztą.]","Wystarczy, że się zjawisz. Ja zajmę się resztą.","Tłumaczenie: [Wystarczy, że się pojawisz. Ja zajmę się resztą.]","Wystarczy, że się pojawisz. Ja zajmę się resztą.",0.4095326371457972,0.10706237461457326,0.8259491920471191,0.9229605793952942,0.42030237251439456,0.10706237461457326,0.8271867036819458,0.9399428367614746
Tall one's Wilmar. Wilfred's to his right. And the lad with the stutter's Wilhelm.,"Ten wysoki to Wilmar, obok niego po prawej Wilfred, a ten, co się tak jąka, to Wilhelm.","Zdanie po angielsku: Tall one's Wilmar. Wilfred's to his right. And the lad with the stutter's Wilhelm.

Tłumaczenie: [Wilmar jest tym wysokim. Wilfred jest po jego prawej stronie. A ten chłopak z jąkaniem się nazywa się Wilhelm.]

[Wilmar jest tym wysokim. Wilfred jest po jego prawej stronie. A ten chłopiec, który się jąka, nazywa się Wilhelm.]",Wilmar jest tym wysokim. Wilfred jest po jego prawej stronie. A ten chłopak z jąkaniem się nazywa się Wilhelm.,Tłumaczenie: [Wysoki to Wilmar. Ten obok niego to Wilfred. A chłopiec z jąkaniem się to Wilhelm.],Wysoki to Wilmar. Ten obok niego to Wilfred. A chłopiec z jąkaniem się to Wilhelm.,0.41686806635228996,0.014400124446705301,0.7965273261070251,0.6111214756965637,0.5039831917387022,0.03979148111581436,0.8407399654388428,0.8442577719688416
