en_text,pl_text,default,no_details,translation_extraction_llm,translation_extraction_brackets,chrf_default,bleu_default,bertscore_default,comet_default,chrf_no_details,bleu_no_details,bertscore_no_details,comet_no_details,chrf_translation_extraction_llm,bleu_translation_extraction_llm,bertscore_translation_extraction_llm,comet_translation_extraction_llm,chrf_translation_extraction_brackets,bleu_translation_extraction_brackets,bertscore_translation_extraction_brackets,comet_translation_extraction_brackets
Don't like her?,Nie lubisz jej?,"Tłumaczenie na język polski: ""Nie lubisz jej?""

To tłumaczenie jest dosłowne i najbardziej bezpośrednie, jakie można podać w kontekście pytania ""Don't like her?"". W języku polskim często używa się bardziej rozbudowanych form wyrażających brak sympatii do kogoś, takich jak ""Czemu nie lubisz jej?"" czy ""Dlaczego nie przepadasz za nią?"", ale podstawowe znaczenie pozostaje takie samo.",Nie lubisz jej?,Nie lubisz jej?,Nie lubisz jej?,0.24934805118936595,0.003324612889947367,0.6369940638542175,0.563122570514679,1.0,0.5623413251903491,1.0,0.9943994879722595,1.0,0.5623413251903491,1.0,0.9943994879722595,1.0,0.5623413251903491,1.0,0.9943994879722595
Right.,Racja.,"Tłumaczenie słowa ""Right"" zależy od kontekstu, w jakim jest używane w języku angielskim:

1. Poprawnie (Correctly) - W tym znaczeniu tłumaczymy je jako ""Poprawnie"".
2. Prawo (Law) - W kontekście prawnym możemy przetłumaczyć to jako ""Prawo"".
3. Prawidłowo (Properly) - Jeśli chodzi o wykonanie czegoś we właściwy sposób, tłumaczymy jako ""Prawidłowo"".
4. Słusznie (Justly) - W sensie sprawiedliwie lub właściwie, tłumaczymy jako ""Słusznie"".
5. Droga (Road) - W kontekście drogi lub trasy, tłumaczymy jako ""Droga"".
6. Prosto (Straight) - Jeśli mówimy o kierunku lub linii prostej, tłumaczymy jako ""Prosto"".
7. Zgadzam się (I agree) - W formie potwierdzenia zgody, tłumaczymy jako ""Zgadzam się"".
8. Dobrze (Well) - W sensie dobrze lub w porządku, tłumaczymy jako ""Dobrze"".
9. Prawa strona (Right side) - W odniesieniu do prawej strony, tłumaczymy jako ""Prawa strona"".

Warto zaznaczyć, że wiele z tych tłumaczeń może być użytych w różnych kontekstach i mogą mieć kilka znaczeń w zależności od sytuacji.",Dobrze.,"Oto same tłumaczenia bez dodatkowego komentarza:

1. Poprawnie
2. Prawo
3. Prawidłowo
4. Słusznie
5. Droga
6. Prosto
7. Zgadzam się
8. Dobrze
9. Prawa strona",Jestem bardzo dobrym kucharzem.,0.01866474169833703,0.0,0.5030617713928223,0.5255891680717468,0.02732240437158479,0.0,0.804084062576294,0.7360586524009705,0.04555984555984563,0.0,0.6211804151535034,0.5357863306999207,0.08130081300813018,0.0,0.7252925038337708,0.5142251253128052
Mhm?,Mhm?,"""Mhm?"" to wieloznaczne słowo lub dźwięk, który może być używany w różnych kontekstach. Kilka możliwych tłumaczeń na język polski:

1. Potwierdzenie lub zgoda - ""Tak"", ""Dobrze"", ""Rozumiem"".
2. Zastanowienie się nad czymś - ""Hmm..."", ""Zastanawiam się..."".
3. Wyrażenie niepewności lub braku pewności - ""Nie jestem pewien..."", ""Może..."".
4. Reakcja na coś niespodziewanego lub trudnego do zrozumienia - ""Co?"", ""Jak to?"".
5. Wtrącenie w rozmowie, aby dać sobie czas na myślenie - ""No cóż..."".

W zależności od kontekstu i intonacji, ""Mhm?"" może mieć różne znaczenia. Aby dokładnie określić jego znaczenie, potrzebna byłaby dodatkowa informacja o sytuacji, w której zostało użyte.",Mhm?,"Mhm? to wieloznaczne słowo lub dźwięk, które może być tłumaczone na język polski jako:

1. Tak
2. Dobrze
3. Rozumiem
4. Hmm...
5. Zastanawiam się...
6. Nie jestem pewien...
7. Może...
8. Co?
9. Jak to?
10. No cóż...

Kontekst i intonacja decydują o dokładnym znaczeniu.",Jestem bardzo dobrym kucharzem.,0.02773931754580909,0.0,0.5346230864524841,0.5652764439582825,0.6666666666666666,0.1778279410038923,1.0,0.9934597015380859,0.06731662736559862,0.003997395604823099,0.6083992719650269,0.5661147832870483,0.052083333333333426,0.0,0.6499573588371277,0.494812935590744
"Aye, I heard. Even asked me to go with him, but I turned him down.","Ano, słyszałem. Prosił mnie nawet, żebym popłynął z nimi, ale odmówiłem.","Tak, słyszałem. Nawet poprosił mnie, żebym z nim poszedł, ale odmówiłem.

To tłumaczenie oddaje znaczenie oryginalnego zdania w języku angielskim, zachowując jego strukturę i intencję. Warto zauważyć, że w języku polskim często używamy krótkich form czasowników (np. ""słyszałem"" zamiast pełnej formy ""usłyszałem"") oraz bezpośrednich zwrotów (np. ""poprosił mnie""), co jest typowe dla potocznego stylu mówienia.","Tak, słyszałem. Nawet poprosił mnie, żebym z nim poszedł, ale odmówiłem.","Tak, słyszałem. Nawet poprosił mnie, żebym z nim poszedł, ale odmówiłem.","Tak, słyszałem. Nawet poprosił mnie, żebym poszedł z nim, ale odmówiłem.",0.41428928200716425,0.008840637545768753,0.6898617148399353,0.6110919117927551,0.5831703056242429,0.05012578715739066,0.9138689041137695,0.9333203434944153,0.5831703056242429,0.05012578715739066,0.9138689041137695,0.9333203434944153,0.6144013207596901,0.05012578715739066,0.9215012192726135,0.9343248009681702
Need to think it over.,Jeszcze się namyślę.,"Tłumaczenie tego zdania na język polski brzmi:

""Muszę się nad tym zastanowić.""

To zdanie wyraża potrzebę przemyślenia jakiejś kwestii lub problemu przed podjęciem decyzji lub działania. Może być używane w różnych kontekstach, gdy ktoś potrzebuje czasu na zebranie myśli i ocenę sytuacji.",Muszę to przemyśleć.,Muszę się nad tym zastanowić.,Muszę się nad tym zastanowić.,0.15903779064678253,0.004392487796991638,0.5956605672836304,0.5951226949691772,0.1828159041394336,0.0,0.756651759147644,0.8041222095489502,0.21654226168863563,0.05372849659117709,0.7133514881134033,0.7809273600578308,0.21654226168863563,0.05372849659117709,0.7133514881134033,0.7809273600578308
"Rurik, right? Heard you were on a boat the drowners attacked.","Ruryk, tak? Słyszałem, że byłeś na łodzi, którą napadły utopce?","Tak, to prawda. Słyszałem o tym ataku topielców na statek. To musiało być straszne przeżycie! Czy ktoś z pasażerów ucierpiał?","Ruryk, tak? Słyszałem, że byłeś w łodzi, kiedy zaatakowali topielcy.","Tak, to prawda.","Rurik, tak? Słyszałem, że byłeś na łodzi, gdy zaatakowali topielcy.",0.28130562340670184,0.009629943614188135,0.7074674963951111,0.7791576981544495,0.599177928824604,0.4111336169005197,0.8987895250320435,0.8721373677253723,0.05740065730007323,0.0,0.6830991506576538,0.4949054419994354,0.6134454275799085,0.5169731539571706,0.8971917629241943,0.8636057376861572
"Huh, doubt it.",Śmiem wątpić.,"Tłumaczenie tego angielskiego wyrażenia na język polski to:

""Hmm, wątpię.""

To jest nieformalne wyrażenie używane, gdy ktoś ma wątpliwości lub nie zgadza się z czymś. ""Hmm"" może być również przetłumaczone jako ""ach"", ""och"" lub po prostu ""tak"". W języku polskim często używa się podobnych dźwięków onomatopeicznych, aby wyrazić powątpiewanie lub zamyślenie.","Huh, wątpię w to.","Hmm, wątpię.","Hmm, wątpię w to.",0.09509867514027288,0.0,0.635956346988678,0.5286398530006409,0.24706771779170444,0.0,0.7848012447357178,0.8944718241691589,0.28226217787702607,0.0,0.7578924894332886,0.9027404189109802,0.2743901221632891,0.0,0.7616586685180664,0.8936344981193542
Ha! I knew we'd best him!,"No, wiedziałem, że damy mu radę!","Tłumaczenie tego zdania na język polski brzmi: ""Ha! Wiedziałem, że go pokonamy!""

To wykrzyknienie wyraża satysfakcję i pewność siebie w kontekście przewidywanej lub już osiągniętej przewagi nad kimś. Może być używane w różnych sytuacjach, takich jak sportowe rywalizacje, gry czy inne formy współzawodnictwa.","Ha! Wiedziałem, że go pokonamy!","Ha! Wiedziałem, że go pokonamy!","Ha! Wiedziałem, że go pokonamy!",0.26456805317521387,0.004286566854494811,0.6372423768043518,0.657042920589447,0.4412790953008345,0.0439891724758422,0.8371845483779907,0.9069687128067017,0.4412790953008345,0.0439891724758422,0.8371845483779907,0.9069686532020569,0.4412790953008345,0.0439891724758422,0.8371845483779907,0.9069687128067017
Moments like this.,Tak jak teraz.,"Tłumaczenie tego zdania na język polski brzmi:

""Chwile takie jak ta.""

To jest dość dosłowne tłumaczenie, które zachowuje sens oryginalnego wyrażenia w języku angielskim. Warto jednak pamiętać, że w języku polskim można używać różnych wariantów tego zwrotu, np.:

- ""Momenty takie jak ten""
- ""Takie chwile""
- ""Te momenty""

Wszystkie te formy są poprawne i mogą być używane zamiennie w zależności od kontekstu i preferencji mówiącego.",Chwile takie jak ta.,Chwile takie jak ta.,Chwile takie jak ta.,0.09717126692065076,0.0027574366655649983,0.5934834480285645,0.6369051337242126,0.22726090588790818,0.08034284189446518,0.7213031649589539,0.6478696465492249,0.22726090588790818,0.08034284189446518,0.7213031649589539,0.6478700041770935,0.22726090588790818,0.08034284189446518,0.7213031649589539,0.6478696465492249
"So, didn't get away after all.",A więc jednak nie udało mu się uciec...,"Tak więc, nie udało się jednak uciec.

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim ""So, didn't get away after all."" na język polski. Zdanie to wyraża rozczarowanie lub rezygnację z powodu niemożności ucieczki lub uniknięcia czegoś.",Więc jednak się nie udało uciec.,Nie udało się jednak uciec.,"No cóż, nie udało się uciec.",0.33475344328259965,0.012258181047369768,0.6573693156242371,0.6307423710823059,0.558332109160059,0.07356556000975763,0.8094815015792847,0.9618934392929077,0.42565549556593557,0.03880684294761699,0.8492758870124817,0.9508096575737,0.41926900502531833,0.06846046760764757,0.8129128217697144,0.920474112033844
"But if ye change your mind, a reward awaits.","Na wypadek gdybyś zmienił zdanie, to nagroda czeka.","Ale jeśli zmienicie zdanie, czeka was nagroda.","Ale jeśli zmienicie zdanie, czeka was nagroda.","Jeśli zmienicie zdanie, czeka was nagroda.","Ale jeśli zmienisz zdanie, czeka cię nagroda.",0.38560613238330393,0.028634401465295497,0.8168344497680664,0.9497436881065369,0.38560613238330393,0.028634401465295497,0.8168344497680664,0.9497436881065369,0.3883891214812923,0.02925226826055808,0.8201910853385925,0.9498690366744995,0.37886651186359716,0.028634401465295497,0.8114506602287292,0.9508050680160522
"I swore to the goddess that only he who bested me in battle would lie with me, take me as his wife and give me children.","Ślubowałam bogini, że tylko ten, kto pokona mnie walce, będzie mógł się ze mną położyć, wziąć mnie za żonę i dać mi dzieci.","Przetłumaczone zdanie na język polski brzmi:

""Przysięgłam bogini, że tylko ten, kto mnie pokona w walce, będzie ze mną spał, pojmie mnie za żonę i da mi dzieci.""

To zdanie jest tłumaczeniem dosłownym z języka angielskiego na polski, zachowując znaczenie oryginalnego tekstu.","Przysięgłam bogini, że tylko ten, kto pokona mnie w walce, będzie ze mną spał, wziął mnie za żonę i dał mi dzieci.","Przysięgłam bogini, że tylko ten, kto mnie pokona w walce, będzie ze mną spał, pojmie mnie za żonę i da mi dzieci.","Przysięgłam bogini, że jedynie ten, który pokona mnie w walce, będzie ze mną spał, weźmie mnie za żonę i da mi dzieci.",0.5466735375559696,0.16839298730242253,0.7553383708000183,0.6853804588317871,0.6768201698974939,0.42911876041020275,0.9047841429710388,0.8572608232498169,0.6062917649578682,0.33173247872247735,0.890035092830658,0.8809303045272827,0.5527593800764518,0.18374086607325082,0.8894528150558472,0.8800606727600098
"Oh, but-but I assure you I-- All right, all right, you got me.","Ależ zapewniam, że... Ech, no dobra, przyłapałeś mnie.","Och, ale-ale zapewniam cię, że... No dobrze, no dobrze, masz mnie.

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim, choć należy pamiętać, że kontekst i intonacja mogą wpływać na dokładne znaczenie wypowiedzi. W języku polskim można by to wyrazić jako:

""Och, ale ja naprawdę próbuję... No dobra, no dobra, przyznaję się.""

lub

""Och, ale przysięgam, że... No ok, no ok, złapałeś mnie.""

Wybór odpowiedniej formy zależy od sytuacji i relacji między rozmówcami.","Och, ale... ale zapewniam cię, że... Dobrze, dobrze, masz mnie.","Och, ale ja naprawdę próbuję... No dobra, no dobra, przyznaję się.

lub

Och, ale przysięgam, że... No ok, no ok, złapałeś mnie.","Ach, ale... ale zapewniam cię, że... No dobrze, no dobrze, masz mnie.",0.4146944414086662,0.006255500476518918,0.6903441548347473,0.6522981524467468,0.371701662444087,0.025098621243978974,0.8077379465103149,0.5936166644096375,0.5549516182364885,0.021847844937497602,0.7826104164123535,0.6754640936851501,0.42705650541590234,0.022416933501922302,0.811501145362854,0.6761232614517212
"Then you must find ""Gottfried's Omni-opening Grimoire.""",W takim razie musisz znaleźć „Globalne Otwarcie Gotfryda”.,"Następnie musisz znaleźć ""Grimuar Wszystkich Otwarć Gottfrieda"" (Omni-Opening Grimoire of Gottfried).",Wtedy musisz znaleźć Omni-otwierający Grimuar Gottfrieda.,Następnie musisz znaleźć Grimuar Wszystkich Otwarć Gottfrieda (Omni-Opening Grimoire of Gottfried).,"Wtedy musisz znaleźć ""Grimuar Otwarcia Wszystkiego"" Gottfrieda.",0.390635138008427,0.03986357128268015,0.7216644883155823,0.740444540977478,0.35637405178432074,0.061861015698337206,0.7405329346656799,0.6340234875679016,0.3921070508580124,0.03986357128268015,0.7154330015182495,0.7046108245849609,0.4206225077551895,0.0605543865104477,0.7951499819755554,0.8404433131217957
Yes.,Tak.,"Tak, tłumaczenie ""Yes"" na język polski to po prostu ""Tak"".",Tak.,Tak,Tak.,0.14851684263448975,0.0,0.5597938299179077,0.5402770638465881,0.6666666666666666,0.1778279410038923,1.0,0.9804931879043579,0.3308669551863744,0.0,0.7268825173377991,0.9223913550376892,0.6666666666666666,0.1778279410038923,1.0,0.9804931879043579
Unlike his wife.,W przeciwieństwie do jego żony.,"Tłumaczenie tego zdania na język polski brzmi: ""W przeciwieństwie do swojej żony.""

To zdanie jest częścią większej struktury, która zazwyczaj występuje jako porównanie lub kontrast między dwiema osobami, najczęściej małżonkami. Na przykład:

""On jest bardzo spokojny, w przeciwieństwie do swojej żony, która jest niezwykle energiczna i ekspresyjna.""

lub

""Ona uwielbia podróże, w przeciwieństwie do swojego męża, który woli spędzać czas w domu.""

Zdanie to może być używane w różnych kontekstach, aby podkreślić różnice między dwiema osobami, zwłaszcza jeśli chodzi o ich cechy charakteru, zainteresowania czy preferencje.",W przeciwieństwie do swojej żony.,W przeciwieństwie do swojej żony.,W przeciwieństwie do jego żony.,0.271226399895723,0.004450807488378308,0.6112066507339478,0.6435671448707581,0.7603353984297182,0.28574404296988,0.9803398847579956,0.9379885196685791,0.7603353984297182,0.28574404296988,0.9803398847579956,0.9379886388778687,1.0,1.0,1.0,0.9763633608818054
We fished you out of the sea… Me and that friend of yours.,Wyłowiliśmy cię z morza. Ja... I ten twój przyjaciel.,"Tłumaczenie tego zdania na język polski brzmi:

""Wyciągnęliśmy cię z morza... Ja i ten twój przyjaciel.""

To tłumaczenie uwzględnia znaczenie oryginalnego tekstu w języku angielskim, zachowując jego strukturę gramatyczną i sens.",Wyciągnęliśmy cię z morza... Ja i ten twój przyjaciel.,Wyciągnęliśmy cię z morza... Ja i ten twój przyjaciel.,Wyciągnęliśmy cię z morza... Ja i ten twój znajomy.,0.5437281071611944,0.018041089138224272,0.7444527745246887,0.669709324836731,0.7154376022858928,0.14923729480049117,0.9371839165687561,0.9431239366531372,0.7154376022858928,0.14923729480049117,0.9371839165687561,0.9431239366531372,0.49358295431168525,0.07171781507224269,0.8949729204177856,0.9166813492774963
How can you know?,Skąd wiesz?,"Jak możesz wiedzieć?

To pytanie jest często używane jako wyrażenie zdziwienia, niedowierzania lub prośby o wyjaśnienie. Może być stosowane w różnych kontekstach, zarówno formalnych, jak i nieformalnych. Oto kilka przykładów użycia tego zwrotu:

1. Zdziwienie: ""Jak możesz wiedzieć coś takiego?"" - gdy ktoś mówi coś, czego się nie spodziewaliśmy.
2. Prośba o wyjaśnienie: ""Jak możesz to zrobić?"" - gdy chcemy dowiedzieć się, jak ktoś osiągnął dany rezultat.
3. Niedowierzanie: ""Jak możesz wierzyć w te bzdury?"" - gdy kwestionujemy czyjeś przekonania.
4. Początek rozmowy: ""Jak możesz mi pomóc?"" - gdy prosimy kogoś o radę lub wsparcie.

Warto zauważyć, że to pytanie może mieć różne odcienie znaczeniowe w zależności od tonu głosu i kontekstu sytuacyjnego.",Skąd możesz wiedzieć?,"Jak możesz wiedzieć?

To pytanie jest często używane jako wyrażenie zdziwienia, niedowierzania lub prośby o wyjaśnienie. Może być stosowane w różnych kontekstach, zarówno formalnych, jak i nieformalnych. Oto kilka przykładów użycia tego zwrotu:

1. Zdziwienie: Jak możesz wiedzieć coś takiego?
2. Prośba o wyjaśnienie: Jak możesz to zrobić?
3. Niedowierzanie: Jak możesz wierzyć w te bzdury?
4. Początek rozmowy: Jak możesz mi pomóc?

Warto zauważyć, że to pytanie może mieć różne odcienie znaczeniowe w zależności od tonu głosu i kontekstu sytuacyjnego.",Skąd możesz to wiedzieć?,0.03679860165922134,0.0,0.5050430297851562,0.6419278383255005,0.3667537300765768,0.11362193664674995,0.8612281084060669,0.9797558784484863,0.04499861091719051,0.0,0.5080987811088562,0.6242433190345764,0.35949790625258177,0.08034284189446518,0.8340614438056946,0.9734068512916565
