default,no_details,translation_extraction_llm,translation_extraction_brackets,chrf_default,bleu_default,bertscore_default,chrf_translation_extraction_llm,bleu_translation_extraction_llm,bertscore_translation_extraction_llm,chrf_translation_extraction_brackets,bleu_translation_extraction_brackets,bertscore_translation_extraction_brackets
"Treściwe tłumaczenie na język polski:

""Zdradliwe te jaskinie. Ludzie składali tam ofiary Meluzynie.""

To zdanie zostało przetłumaczone dosłownie z języka angielskiego na polski, zachowując oryginalne znaczenie i strukturę gramatyczną. Warto zauważyć, że w polskim tłumaczeniu zachowano również imię ""Meluzyna"", które jest używane w polskich adaptacjach legendy o tej postaci.","Zdradliwe, te jaskinie. Ludzie składali tam ofiary Meluzynie.",Zdradliwe te jaskinie. Ludzie składali tam ofiary Meluzynie.,Zdradliwe te jaskinie. Ludzie składali tam ofiary Meluzynie.,0.6113084596528098,0.09172809483526449,0.7129526734352112,0.9326728811803031,0.8408964152537145,0.9684861302375793,0.9326728811803031,0.8408964152537145,0.9684861302375793
"Ranny? Czy to było poważne?

To tłumaczenie odpowiada na pytania ""Injured?"" (Czy jest ranny?) i ""Was it serious?"" (Czy to było poważne?). W języku polskim często używa się takich zdań, aby wyrazić troskę o czyjeś zdrowie lub stan po urazie.",Ranny? Czy to było poważne?,Ranny? Czy to było poważne?,Ranny? Czy to było poważne?,0.535719871070694,0.08600383785890306,0.6970691084861755,1.0,1.0,1.0,1.0,1.0,1.0
"Tak, ostatnia rzecz, której Udalryk potrzebował więcej. Dziękuję za pomoc.

To tłumaczenie z języka angielskiego na polski zawiera krótką odpowiedź wyrażającą zaskoczenie lub niechęć do czegoś (w tym przypadku ""ostatnia rzecz, której Udalryk potrzebował więcej"") oraz podziękowanie (""Dziękuję za pomoc"").","Tak, ostatnia rzecz, której Udalryk potrzebował więcej. Dziękuję za pomoc.","Tak, ostatnia rzecz, której Udalryk potrzebował więcej. Dziękuję za pomoc.","Tak, ostatnia rzecz, której Udalryk potrzebował więcej. Dziękuję za pomoc.",0.7583913255392408,0.21894254112401984,0.7625948786735535,1.0,1.0,1.0,1.0,1.0,1.0
"Skąd wziąłeś ten pomysł?

To tłumaczenie odpowiada bezpośrednio na pytanie ""Where'd you get that idea?"" i wyraża zainteresowanie pochodzeniem lub źródłem danej idei.",Skąd wziąłeś ten pomysł?,Skąd wziąłeś ten pomysł?,Skąd ci to przyszło do głowy?,0.6033367708622508,0.10308675254291907,0.7375238537788391,1.0,1.0,1.0,0.17659023980606606,0.040824829046386304,0.7798498272895813
"Tłumaczenie na polski:

""Ech, chciałbym już wiedzieć, co nas czeka...""

To tłumaczenie oddaje zarówno treść, jak i emocjonalny ton oryginalnego zdania. Wyrażenie ""ech"" jest używane w języku polskim jako wykrzyknienie wyrażające rozczarowanie, zmartwienie lub niepewność, podobnie jak angielskie ""sigh"". Reszta zdania pozostaje bezpośrednim tłumaczeniem, zachowując sens i intencję oryginału.","Ech, chciałbym już wiedzieć, co nas czeka...","Ech, chciałbym już wiedzieć, co nas czeka...",Jestem bardzo dobrym kucharzem.,0.5392031083998424,0.0696982798326675,0.7143042683601379,1.0,1.0,1.0,0.09959959959959967,0.0,0.6607478260993958
"Tłumaczenie słowa ""Shit"" na język polski to po prostu ""Gówno"". Jest to wulgarne określenie odchodów lub czegoś, co jest uważane za bezwartościowe lub obrzydliwe. Należy pamiętać, że jest to bardzo nieformalne i obraźliwe słowo, które powinno być używane ostrożnie i tylko w odpowiednich kontekstach.",Cholera...,Tłumaczenie słowa Shit na język polski to Gówno.,Cholera...,0.0631938709973393,0.0,0.5519946217536926,0.0901099825457911,0.0,0.60081946849823,1.0,0.1778279410038923,1.0
"Dobrze, oto tłumaczenie na język polski:

Pożegnanie.

To słowo ""Farewell"" w języku angielskim można przetłumaczyć jako ""pożegnanie"" lub ""do widzenia"" w języku polskim. Oba te wyrażenia są używane do wyrażenia rozstania się z kimś lub czymś, często w kontekście formalnym lub oficjalnym.",Żegnaj.,"Tłumaczenie samego słowa:

Pożegnanie.",Do widzenia.,0.07845842897517423,0.0,0.5668032765388489,0.2115475824693688,0.0,0.6859123110771179,0.09009009009009017,0.0,0.7615854144096375
"Tłumaczenie tego angielskiego wyrażenia na język polski brzmi:

""Powodzenia.""

To jest najbardziej bezpośrednie i powszechnie używane tłumaczenie, które wyraża życzenie sukcesu lub szczęścia w danej sytuacji lub przedsięwzięciu. Inne możliwe tłumaczenia to ""Szerokiej drogi"" (w kontekście podróży) lub ""Trzymam kciuki"" (bardziej potoczne), ale ""Powodzenia"" jest najbardziej uniwersalnym odpowiednikiem.",Powodzenia.,Powodzenia,Powodzenia.,0.19777843546057094,0.0,0.5882930159568787,0.888082883353813,0.0,0.8591904044151306,1.0,0.1778279410038923,0.9999998807907104
"Tłumaczenie na polski:

""Już tam byłem. Powiedzieli, że ich zioła nie mogą pomóc i pozostało tylko się modlić.""

To zdanie wydaje się być fragmentem dialogu lub narracji, w której ktoś opowiada o swoim doświadczeniu z poszukiwaniem pomocy medycznej lub duchowej. Osoba ta odwiedziła już jakieś miejsce (być może tradycyjnego uzdrowiciela lub świętego miejsca), ale spotkała się z informacją, że konwencjonalne metody leczenia zawiodły i jedynym rozwiązaniem jest modlitwa lub inna forma duchowego wsparcia.","Już byłem. Powiedzieli, że ich zioła nie pomogą, i pozostało tylko się modlić.","Już tam byłem. Powiedzieli, że ich zioła nie mogą pomóc i pozostało tylko się modlić.","Byłem już tutaj. Powiedzieli, że ich zioła nie mogą pomóc, i pozostało tylko się modlić.",0.5500544527554859,0.09259176672329894,0.7204980850219727,0.849345909863966,0.5828233954152654,0.9561419486999512,0.8008735486994861,0.4920274515385508,0.9494571685791016
"Tłumaczenie tego zdania na język polski brzmi:

""Powiedz jej.""

To jest prośba skierowana do kogoś, aby przekazał jakąś informację lub wiadomość innej osobie (w tym przypadku ""jej""). Zdanie to może być użyte w różnych kontekstach, zarówno formalnych, jak i nieformalnych.",Powiedz jej.,Powiedz jej.,Powiedz jej.,0.2773191815078297,0.0,0.6487536430358887,1.0,0.316227766016838,1.0,1.0,0.316227766016838,1.0
"Tłumaczenie na polski:

""Weź to... A następnym razem zabij jakieś cholerne potwory.""

To tłumaczenie oddaje ducha oryginalnego zdania, używając potocznego języka i lekkiego przekleństwa, które jest często spotykane w kontekstach związanych z grami komputerowymi lub fantastyką.",Weź to... A następnym razem zabij parę cholernych potworów.,Weź to... A następnym razem zabij jakieś cholerne potwory.,Weź to... A następnym razem zabij jakieś cholerne potwory.,0.5339247696545338,0.09598524129805773,0.7092537879943848,0.6990922816328142,0.5873949094699213,0.9307514429092407,0.6990922816328142,0.5873949094699213,0.9307514429092407
"Tłumaczenie na język polski:

""Drummond Shieldmaiden""

To wyrażenie można przetłumaczyć jako ""Tarcza Drummonda"" lub ""Strażniczka Tarczy Drummonda"".

Wyjaśnienie:
- ""Drummond"" to nazwisko, które pozostaje niezmienione w tłumaczeniu.
- ""Shieldmaiden"" oznacza ""tarcza"" (shield) i ""dziewica"" (maiden), co razem tworzy pojęcie ""wojowniczki z tarczą"".

W kontekście historycznym, ""Drummond Shieldmaiden"" odnosi się do postaci Marion Drummond, która była szkocką bohaterką narodową i wojowniczką z XVI wieku. Jej historia jest często przedstawiana w literaturze i sztuce szkockiej.",Tarcza bębnowa Drummonda,Tarcza Drummonda lub Strażniczka Tarczy Drummonda,Tarcza Drummonda,0.18440013077156722,0.0,0.594772458076477,0.5182250834187836,0.048549177170732344,0.7722693085670471,0.5654360291938655,0.10785809837243004,0.8133245706558228
"Pokaż mi, co masz.

To tłumaczenie jest dosłowne i bezpośrednie. W języku polskim to wyrażenie może być używane w różnych kontekstach, zarówno formalnych, jak i nieformalnych, aby poprosić kogoś o pokazanie czegoś lub przedstawienie dowodów posiadania czegoś.","Pokaż mi, co masz.","Pokaż mi, co masz.",Pokaż mi co masz.,0.3748485812837321,0.06237923061531353,0.6769322156906128,1.0,1.0,1.0,0.7008114156005999,0.1880301546543197,0.9585419297218323
"Do zobaczenia później, Jorulfie, synu Rysia. Albo cokolwiek to było.","Do zobaczenia później, Jorulfie, synu Wilka. Albo cokolwiek to było.","Do zobaczenia później, Jorulfie, synu Rysia. Albo cokolwiek to było.","Do zobaczenia później, Jorulfie, synu Wolverina. Albo cokolwiek to było.",0.8867602126342015,0.6580370064762462,0.9755390286445618,0.8867602126342015,0.6580370064762462,0.9755390286445618,0.9009251510657039,0.6580370064762462,0.9773760437965393
"Może...

To słowo ""Maybe"" w języku angielskim oznacza ""może"", ""być może"". Jest to wyrażenie niepewności lub spekulacji, często używane, gdy ktoś nie jest pewien czegoś lub chce zasugerować możliwość jakiegoś zdarzenia. W języku polskim odpowiednikiem tego słowa jest ""może"".",Może...,Może,Może...,0.16154445661689257,0.004744188024111083,0.6366258859634399,0.30318881666845093,0.0,0.7225291728973389,1.0,0.1778279410038923,1.0
"Oto tłumaczenie na język polski:

""Nigdy nie słyszałem o tych potworach. Czy to lokalne nazwy?""

To zdanie jest dosłownym tłumaczeniem oryginalnego tekstu angielskiego, zachowując jego znaczenie i strukturę gramatyczną w języku polskim.",Nigdy o tych potworach nie słyszałem. Czy to lokalne nazwy?,Nigdy nie słyszałem o tych potworach. Czy to lokalne nazwy?,Nigdy nie słyszałem o tych potworach. Czy to są lokalne nazwy?,0.6370443534621694,0.038002344890766274,0.7611505389213562,0.8380138749918716,0.3356891925037239,0.9704581499099731,0.7807498365801416,0.07419446627365012,0.9604178667068481
"Tłumaczenie tego zdania na język polski brzmi:

""Dokąd się wybierasz, włóczęgo? Żaden obcy nie będzie się szwendać po naszej łodzi!""

To zdanie jest częścią dialogu z filmu ""Piraci z Karaibów: Skrzynia umarlaka"". Jest to charakterystyczny sposób mówienia kapitana Jacka Sparrowa (granego przez Johnny'ego Deppa), który używa takich zwrotów, aby wyrazić swoją niechęć do intruzów na jego statku.","Dokąd się wybierasz, włóczęgo? Żaden obcy nie będzie się szwendać po naszej łodzi!","Dokąd się wybierasz, włóczęgo? Żaden obcy nie będzie się szwendać po naszej łodzi!","Dokąd idziesz, włóczęgo? Żaden obcy nie będzie się szwendać po naszej łodzi!",0.7172288340435857,0.17001078098404226,0.7333723902702332,1.0,1.0,0.9999999403953552,0.8297558869658713,0.7604321823471476,0.9553446173667908
"Tłumaczenie na polski:

""Jakiś rodzaj rytuału... Będziemy musieli poczekać.""

To tłumaczenie zachowuje sens oryginalnego zdania, oddając jego niejednoznaczny charakter i sugerując oczekiwanie na coś, co może być opisane jako ""rytuał"".",Rytuał jakiegoś rodzaju... Będziemy musieli poczekać.,Jakiś rodzaj rytuału... Będziemy musieli poczekać.,Jakiś rytuał... Będziemy musieli poczekać.,0.5760198089057574,0.01320526852533513,0.7131199836730957,0.7370290457063166,0.20205155046766235,0.9031365513801575,0.6369879901579663,0.21771262023986562,0.9052572846412659
"Myślisz, że mnie przestraszysz - przestrasz Jorulfa, syna Odmara, znanego też jako Wilk?

To zdanie wydaje się być fragmentem dialogu lub opisu sytuacji z mitologii nordyckiej lub sag skandynawskich. Postać o imieniu Jorulf, syn Odmara, znana również jako Wilk, jest prawdopodobnie bohaterem lub wojownikiem z tych legend. Zdanie to może być wyrażeniem odwagi lub wyzwania wobec kogoś, kto próbuje zastraszyć tę postać.","Myślisz, że mnie przestraszysz - przestrasz Jorulfa, syna Odmara, znanego również jako Wilk?","Myślisz, że mnie przestraszysz - przestrasz Jorulfa, syna Odmara, znanego też jako Wilk?","Myślisz, że mnie przestraszysz - przestrasz Jorulfa, syna Odmara, znanego również jako Wolverine?",0.7141504117889871,0.15638670144849626,0.7583461403846741,0.9073755064215129,0.7910665071754358,0.9974966049194336,0.9484911917884454,0.912167909070388,0.9745771288871765
"Tłumaczenie na język polski: ""Nie lubisz jej?""

To tłumaczenie jest dosłowne i najbardziej bezpośrednie, jakie można podać w kontekście pytania ""Don't like her?"". W języku polskim często używa się bardziej rozbudowanych form wyrażających brak sympatii do kogoś, takich jak ""Czemu nie lubisz jej?"" czy ""Dlaczego nie przepadasz za nią?"", ale podstawowe znaczenie pozostaje takie samo.",Nie lubisz jej?,Nie lubisz jej?,Nie lubisz jej?,0.24934805118936595,0.003324612889947367,0.6369940638542175,1.0,0.5623413251903491,1.0,1.0,0.5623413251903491,1.0
"Tłumaczenie słowa ""Right"" zależy od kontekstu, w jakim jest używane w języku angielskim:

1. Poprawnie (Correctly) - W tym znaczeniu tłumaczymy je jako ""Poprawnie"".
2. Prawo (Law) - W kontekście prawnym możemy przetłumaczyć to jako ""Prawo"".
3. Prawidłowo (Properly) - Jeśli chodzi o wykonanie czegoś we właściwy sposób, tłumaczymy jako ""Prawidłowo"".
4. Słusznie (Justly) - W sensie sprawiedliwie lub właściwie, tłumaczymy jako ""Słusznie"".
5. Droga (Road) - W kontekście drogi lub trasy, tłumaczymy jako ""Droga"".
6. Prosto (Straight) - Jeśli mówimy o kierunku lub linii prostej, tłumaczymy jako ""Prosto"".
7. Zgadzam się (I agree) - W formie potwierdzenia zgody, tłumaczymy jako ""Zgadzam się"".
8. Dobrze (Well) - W sensie dobrze lub w porządku, tłumaczymy jako ""Dobrze"".
9. Prawa strona (Right side) - W odniesieniu do prawej strony, tłumaczymy jako ""Prawa strona"".

Warto zaznaczyć, że wiele z tych tłumaczeń może być użytych w różnych kontekstach i mogą mieć kilka znaczeń w zależności od sytuacji.",Dobrze.,"Oto same tłumaczenia bez dodatkowego komentarza:

1. Poprawnie
2. Prawo
3. Prawidłowo
4. Słusznie
5. Droga
6. Prosto
7. Zgadzam się
8. Dobrze
9. Prawa strona",Jestem bardzo dobrym kucharzem.,0.04115981413910853,0.0,0.48456066846847534,0.20744838895949255,0.0,0.6258758306503296,0.23914299344659282,0.0,0.6789790391921997
"""Mhm?"" to wieloznaczne słowo lub dźwięk, który może być używany w różnych kontekstach. Kilka możliwych tłumaczeń na język polski:

1. Potwierdzenie lub zgoda - ""Tak"", ""Dobrze"", ""Rozumiem"".
2. Zastanowienie się nad czymś - ""Hmm..."", ""Zastanawiam się..."".
3. Wyrażenie niepewności lub braku pewności - ""Nie jestem pewien..."", ""Może..."".
4. Reakcja na coś niespodziewanego lub trudnego do zrozumienia - ""Co?"", ""Jak to?"".
5. Wtrącenie w rozmowie, aby dać sobie czas na myślenie - ""No cóż..."".

W zależności od kontekstu i intonacji, ""Mhm?"" może mieć różne znaczenia. Aby dokładnie określić jego znaczenie, potrzebna byłaby dodatkowa informacja o sytuacji, w której zostało użyte.",Mhm?,"Mhm? to wieloznaczne słowo lub dźwięk, które może być tłumaczone na język polski jako:

1. Tak
2. Dobrze
3. Rozumiem
4. Hmm...
5. Zastanawiam się...
6. Nie jestem pewien...
7. Może...
8. Co?
9. Jak to?
10. No cóż...

Kontekst i intonacja decydują o dokładnym znaczeniu.",Jestem bardzo dobrym kucharzem.,0.02773931754580909,0.0,0.5346230864524841,0.06731662736559862,0.003997395604823099,0.6083992719650269,0.052083333333333426,0.0,0.6499573588371277
"Tak, słyszałem. Nawet poprosił mnie, żebym z nim poszedł, ale odmówiłem.

To tłumaczenie oddaje znaczenie oryginalnego zdania w języku angielskim, zachowując jego strukturę i intencję. Warto zauważyć, że w języku polskim często używamy krótkich form czasowników (np. ""słyszałem"" zamiast pełnej formy ""usłyszałem"") oraz bezpośrednich zwrotów (np. ""poprosił mnie""), co jest typowe dla potocznego stylu mówienia.","Tak, słyszałem. Nawet poprosił mnie, żebym z nim poszedł, ale odmówiłem.","Tak, słyszałem. Nawet poprosił mnie, żebym z nim poszedł, ale odmówiłem.","Tak, słyszałem. Nawet poprosił mnie, żebym poszedł z nim, ale odmówiłem.",0.6706783335258631,0.17636905168211953,0.7242885828018188,1.0,1.0,1.0,0.8884268688715653,0.5348259312838877,0.991215705871582
"Tłumaczenie tego zdania na język polski brzmi:

""Muszę się nad tym zastanowić.""

To zdanie wyraża potrzebę przemyślenia jakiejś kwestii lub problemu przed podjęciem decyzji lub działania. Może być używane w różnych kontekstach, gdy ktoś potrzebuje czasu na zebranie myśli i ocenę sytuacji.",Muszę to przemyśleć.,Muszę się nad tym zastanowić.,Muszę się nad tym zastanowić.,0.2561804594662452,0.0,0.6877466440200806,0.21654226168863563,0.05372849659117709,0.8213114738464355,0.21654226168863563,0.05372849659117709,0.8213114738464355
"Tak, to prawda. Słyszałem o tym ataku topielców na statek. To musiało być straszne przeżycie! Czy ktoś z pasażerów ucierpiał?","Ruryk, tak? Słyszałem, że byłeś w łodzi, kiedy zaatakowali topielcy.","Tak, to prawda.","Rurik, tak? Słyszałem, że byłeś na łodzi, gdy zaatakowali topielcy.",0.320490948965049,0.0,0.7180536389350891,0.0587315221711523,0.0,0.7040743827819824,0.7892345848548984,0.32466791547509893,0.9879224300384521
